head, tail
솔방울001, 달리다001
솔방울001, 사이001
솔방울001, 씨007
솔방울001, 들다001
솜001, 목화씨001
솜001, 달라붙다001
솜001, 털001
솜001, 모양002
솜001, 섬유질001
솜001, 탄력001
솜001, 보온001
솜001, 있다001
솜001, 가공001
솜001, 직물001
솜001, 쓴다002
솜002, 식물002
솜002, 동물001
솜002, 광물001
솜002, 섬유002
솜002, 화학001
솜002, 섬유002
솜002, 뭉치001
솜사탕001, 솜001
솜사탕001, 모양002
솜사탕001, 만들다001
솜사탕001, 사탕002
솜사탕001, 설탕001
솜사탕001, 불001
솜사탕001, 녹이다001
솜사탕001, 후008
솜사탕001, 돌아가다001
솜사탕001, 기계006
솜사탕001, 구멍001
솜사탕001, 밀다001
솜사탕001, 바깥001
솜사탕001, 공기006
솜사탕001, 닿다001
솜사탕001, 섬유002
솜사탕001, 모양002
솜사탕001, 굳어지다001
솜사탕001, 막대기001
솜사탕001, 감다001
솜사탕001, 솜001
솜사탕001, 모양002
솜사탕001, 만든다001
솜씨001, 손001
솜씨001, 놀리다001
솜씨001, 만들다001
솜씨001, 일001
솜씨001, 하다001
솜씨001, 재주001
솜씨002, 일001
솜씨002, 처리002
솜씨002, 수단001
솜씨002, 수완001
송곳001, 구멍001
송곳001, 뚫다001
송곳001, 쓰다002
송곳001, 도구010
송곳001, 쇠001
송곳001, 만들다001
송곳001, 끝001
송곳001, 하다001
송곳001, 자루002
송곳001, 달리다001
송아지001, 소003
송어001, 연어과001
송어001, 바닷물고기001
송어001, 몸001
송어001, 길이001
송어001, 정도011
송어001, 등004
송어001, 푸른색001
송어001, 배001
송어001, 은백색001
송어001, 옆구리001
송어001, 밤색001
송어001, 잔003
송어001, 점010
송어001, 눈알001
송어001, 반점002
송어001, 흩어지다001
송어001, 여름철001
송어001, 산란기001
송어001, 강001
송어001, 올라오다001
송어001, 알001
송어001, 낳다001
송어001, 한국005
송어001, 일본002
송어001, 분포002
송이001, 꽃001
송이001, 열매001
송이001, 눈001
송이001, 꼭지001
송이001, 달리다001
송이001, 덩이001
송이002, 꼭지001
송이002, 달리다001
송이002, 꽃001
송이002, 열매001
송이002, 세다003
송이002, 단위002
송편001, 멥쌀가루001
송편001, 반죽001
송편001, 팥001
송편001, 콩001
송편001, 밤001
송편001, 대추001
송편001, 깨001
송편001, 소003
송편001, 넣다001
송편001, 반달001
송편001, 모시조개001
송편001, 모양002
송편001, 빚다001
송편001, 솔잎001
송편001, 깔다001
송편001, 찌다001
송편001, 떡001
송편001, 추석001
송편001, 때001
송편001, 빚다001
솥001, 밥001
솥001, 짓다001
솥001, 국001
솥001, 끓이다001
솥001, 그릇001
솥001, 양은001
솥001, 알루미늄001
솥001, 쇠붙이001
솥001, 만드다001
솥001, 오다001
솥001, 만들다001
솥001, 한다001
쇠001, 철001
쇠001, 일상004
쇠001, 이르다001
쇠001, 말001
쇠002, 광물001
쇠002, 쇠붙이001
쇠002, 이르다001
쇠002, 말001
쇠003, 자물쇠001
쇠003, 잠그다001
쇠003, 여다001
쇠003, 사용004
쇠003, 물건001
쇠004, 여닫다001
쇠004, 되다001
쇠004, 물건001
쇠004, 잠그다001
쇠004, 장치004
쇠005, 돈001
쇠005, 속001
쇠005, 이르다001
쇠005, 말001
쇠006, 자석004
쇠006, 속001
쇠006, 이르다001
쇠006, 말001
쇠007, 풍물놀이001
쇠007, 쓰다002
쇠007, 꽹과리001
쇠007, 징003
쇠고기001, 소003
쇠고기001, 고기001
쇠똥002, 소003
쇠똥002, 똥001
쇠똥003, 어린아이001
쇠똥003, 머리001
쇠똥003, 눌어붙다001
쇠똥003, 때001
쇳물001, 쇠001
쇳물001, 녹003
쇳물001, 우러나다001
쇳물001, 빛깔001
쇳물001, 띠다001
쇳물001, 물001
쇳물002, 열003
쇳물002, 녹다001
쇳물002, 액체001
쇳물002, 상태001
쇳물002, 되다001
쇳물002, 쇠001
쇳물003, 무쇠001
쇳물003, 우려내다001
쇳물003, 물001
쇳물003, 수렴제001
쇳물003, 쓴다002
수002, 일001
수002, 처리002
수002, 방법001
수002, 수완001
수035, 있다001
수035, 사물010
수035, 세다003
수035, 나타내다001
수035, 값001
수036, 자연수002
수036, 정수007
수036, 분수005
수036, 유리수001
수036, 무리수001
수036, 실수001
수036, 허수002
수036, 이르다001
수036, 말001
수036, 뜻001
수036, 자연수002
수036, 가리키다001
수037, 인도002
수037, 족001
수037, 언어001
수037, 명사001
수037, 수026
수037, 개념001
수037, 나타내다001
수037, 문법001
수037, 범주005
수037, 사물010
수037, 나타내다001
수037, 단수001
수037, 이상005
수037, 사물010
수037, 나타내다001
수037, 복수008
수037, 단위002
수037, 되다001
수037, 쌍수004
수037, 단위002
수037, 되다001
수037, 삼수008
수037, 단위002
수037, 되다001
수037, 사수004
수건001, 얼굴001
수건001, 몸001
수건001, 닦다001
수건001, 위하다001
수건001, 만들다001
수건001, 면005
수건001, 만든다001
수건002, 나이001
수건002, 부인001
수건002, 머리001
수건002, 쓰다002
수건002, 수건001
수건002, 모양002
수건002, 헝겊001
수건002, 평안001
수건002, 지방005
수건002, 쓰다002
수건002, 겨울001
수건002, 겹001
수건002, 여름001
수건002, 홑001
수건002, 한다001
수건002, 길이001
수건002, 접다001
수건002, 이마001
수건002, 머리001
수건002, 양쪽001
수건002, 옆001
수건002, 감다001
수건002, 끝001
수건002, 뒤001
수건002, 세운다001
수고001, 일001
수고001, 하다001
수고001, 힘001
수고001, 들이다001
수고001, 애002
수고001, 어려움001
수녀001, 청빈002
수녀001, 서약001
수녀001, 독신001
수녀001, 수도009
수녀001, 여자002
수년002, 해001
수단001, 목적003
수단001, 이루다001
수단001, 위하다001
수단001, 방법001
수단001, 도구010
수단002, 일001
수단002, 처리002
수단002, 솜씨001
수단002, 꾀002
수달001, 족제빗과001
수달001, 포유003
수달001, 몸001
수달001, 길이001
수달001, 꼬리001
수달001, 길이001
수달001, 이다003
수달001, 머리001
수달001, 몸001
수달001, 몸001
수달001, 위쪽001
수달001, 광택002
수달001, 있다001
수달001, 갈색001
수달001, 아래쪽001
수달001, 갈색001
수달001, 네발001
수달001, 물갈퀴001
수달001, 헤엄001
수달001, 치다002
수달001, 가죽001
수달001, 옷001
수달001, 털다001
수달001, 붓002
수달001, 만드다001
수달001, 쓴다002
수달001, 유럽002
수달001, 북아프리카001
수달001, 인도002
수달001, 아시아001
수달001, 북부001
수달001, 분포002
수달001, 천연기념물001
수달001, 제호006
수도005, 먹다002
수도005, 물001
수도005, 공업001
수도005, 방화006
수도005, 쓰다002
수도005, 물001
수도005, 관004
수도005, 통하다001
수도005, 보내다001
수도005, 설비002
수도006, 빗물001
수도006, 집001
수도006, 공장002
수도006, 병원002
수도006, 쓰다002
수도006, 물001
수도006, 흘러가다001
수도006, 만들다001
수도006, 설비002
수도007, 수돗물001
수도007, 받다001
수도007, 쓰다002
수도007, 있다001
수도007, 만들다001
수도007, 시설003
수도008, 수돗물001
수도008, 나오다001
수도008, 하다001
수도008, 막다001
수도008, 장치004
수도012, 나라001
수도012, 중앙001
수도012, 정부008
수도012, 도시003
수돗물001, 상수도001
수돗물001, 나오다001
수돗물001, 물001
수량008, 수효002
수량008, 분량001
수량008, 이르다001
수량008, 말001
수레001, 바퀴001
수레001, 달다007
수레001, 굴러가다001
수레001, 만들다001
수레001, 기구015
수레001, 사람001
수레001, 타다002
수레001, 짐001
수레001, 싣다001
수련006, 인격001
수련006, 기술001
수련006, 학문002
수련006, 닦다001
수련006, 단련002
수련007, 수도회001
수련007, 입회002
수련007, 착의식001
수련007, 거치다001
수련007, 수도009
수련007, 서원003
수련007, 하다001
수련007, 때001
수련007, 간010
수련007, 훈련001
수련007, 훈련001
수련007, 거치다001
수련007, 수도009
수련007, 서원003
수련007, 하다001
수련007, 완전001
수련007, 사나002
수련007, 수녀001
수련007, 된다001
수리015, 고장011
수리015, 나다001
수리015, 손보다002
수리015, 고침003
수박001, 박과001
수박001, 한해살이001
수박001, 덩굴풀001
수박001, 줄기001
수박001, 길이001
수박001, 미터002
수박001, 땅001
수박001, 위001
수박001, 기다001
수박001, 잎002
수박001, 어긋나다001
수박001, 개010
수박001, 갈라지다001
수박001, 여름001
수박001, 누런색001
수박001, 꽃001
수박001, 피다001
수박001, 열매001
수박001, 무게001
수박001, 까지003
수박001, 나가다001
수박001, 보통001
수박001, 열매001
수박001, 속살001
수박001, 식용001
수박001, 차007
수박001, 재료001
수박001, 쓴다002
수박001, 아프리카001
수박001, 원산지001
수박001, 세계002
수박001, 각지003
수박001, 재배001
수박002, 수박001
수박002, 열매001
수사020, 찾다001
수사020, 조사030
수사021, 범죄001
수사021, 혐의001
수사021, 유무002
수사021, 하다001
수사021, 공소001
수사021, 제기006
수사021, 유지004
수사021, 여부001
수사021, 결정001
수사021, 위하다001
수사021, 범인002
수사021, 발견001
수사021, 증거001
수사021, 수집002
수사021, 보전003
수사021, 수사018
수사021, 기관011
수사021, 활동002
수산003, 바다001
수산003, 강001
수산003, 물001
수산003, 남004
수산003, 산물001
수상009, 상025
수상009, 받다001
수상012, 조선005
수상012, 시대002
수상012, 의정부001
수상012, 으뜸001
수상012, 벼슬001
수상012, 정일품001
수상012, 품계001
수상012, 서정002
수상012, 총괄001
수상012, 최고002
수상012, 지위004
수상013, 내각003
수상013, 우두머리001
수상013, 의원005
수상013, 내각003
수상013, 다수당001
수상013, 우두머리001
수상013, 수상009
수상013, 되다001
수상013, 일반002
수색006, 구석구석001
수색006, 뒤지다002
수색006, 찾다001
수색007, 형사002
수색007, 소송법001
수색007, 압수002
수색007, 물건001
수색007, 체포001
수색007, 사람001
수색007, 발견001
수색007, 목적003
수색007, 주거002
수색007, 물건001
수색007, 사람001
수색007, 신체002
수색007, 기타002
수색007, 장소005
수색007, 대하다002
수색007, 행하다001
수색007, 강제001
수색007, 처분001
수색008, 국제법001
수색008, 전쟁001
수색008, 하다001
수색008, 나라001
수색008, 군함002
수색008, 때001
수색008, 까닭001
수색008, 확인002
수색008, 위하다001
수색008, 군함002
수색008, 서류002
수색008, 조사030
수색008, 일001
수색008, 경우003
수색008, 선박002
수색008, 안001
수색008, 행하다001
수색008, 검사003
수선화001, 수선화과001
수선화001, 여러해살이풀001
수선화001, 줄기001
수선화001, 높이002
수선화001, 이다003
수선화001, 잎002
수선화001, 뭉치다001
수선화001, 모양002
수선화001, 월002
수선화001, 달걀001
수선화001, 모양002
수선화001, 비늘줄기001
수선화001, 나오다001
수선화001, 꽃줄기001
수선화001, 끝001
수선화001, 개010
수선화001, 노란색001
수선화001, 흰색001
수선화001, 꽃001
수선화001, 피다001
수선화001, 열매001
수선화001, 맺다001
수선화001, 관상용001
수선화001, 비늘줄기001
수선화001, 약재002
수선화001, 쓴다002
수선화001, 한국005
수선화001, 일본002
수선화001, 중국001
수선화001, 중부003
수선화001, 유럽002
수선화001, 지중해002
수선화001, 연안002
수선화001, 분포002
수선화002, 수선화001
수선화002, 꽃001
수세미001, 설거지001
수세미001, 때001
수세미001, 그릇001
수세미001, 씻다001
수세미001, 쓰다002
수세미001, 물건001
수세미001, 예전001
수세미001, 짚001
수세미001, 수세미외001
수세미001, 열매001
수세미001, 속001
수세미001, 만들다001
수세미001, 오늘날001
수세미001, 공장002
수세미001, 만들다001
수세미001, 나오다001
수세미002, 박과001
수세미002, 한해살이001
수세미002, 덩굴풀001
수세미002, 줄기001
수세미002, 덩굴손001
수세미002, 물건001
수세미002, 감다001
수세미002, 올라가다001
수세미002, 잎002
수세미002, 손바닥001
수세미002, 모양002
수세미002, 갈라지다001
수세미002, 잎자루001
수세미002, 여름001
수세미002, 꽃001
수세미002, 총상002
수세미002, 화서003
수세미002, 피다001
수세미002, 열매001
수세미002, 원통003
수세미002, 모양002
수세미002, 장과002
수세미002, 녹색001
수세미002, 열매001
수세미002, 속001
수세미002, 섬유002
수세미002, 수세미002
수세미002, 만들다001
수세미002, 줄기001
수세미002, 액003
수세미002, 화장수001
수세미002, 만든다001
수세미002, 아시아001
수세미002, 원산지001
수세미003, 구겨지다001
수세미003, 더러워지다001
수세미003, 물건001
수세미003, 이르다001
수세미003, 말001
수소001, 소003
수소001, 수컷001
수수001, 볏과001
수수001, 한해살이풀001
수수001, 줄기001
수수001, 높이002
수수001, 미터002
수수001, 정도011
수수001, 잎002
수수001, 선014
수수001, 모양002
수수001, 월002
수수001, 줄기001
수수001, 끝001
수수001, 이삭002
수수001, 나오다001
수수001, 꽃001
수수001, 원추001
수수001, 화서003
수수001, 피다001
수수001, 열매001
수수001, 흰색001
수수001, 갈색001
수수001, 갈색001
수수001, 검은색001
수수001, 가을001
수수001, 익다001
수수001, 열매001
수수001, 곡식001
수수001, 엿003
수수001, 과자002
수수001, 술006
수수001, 떡001
수수001, 원료002
수수001, 쓰다002
수수001, 줄기001
수수001, 비001
수수001, 만들다001
수수001, 건축재001
수수001, 쓴다002
수수001, 아프리카001
수수001, 원산지001
수수001, 나라001
수수001, 중국001
수수001, 거치다001
수수001, 건너오다001
수수001, 옛날001
수수001, 재배001
수수께끼001, 사물010
수수께끼001, 대하다002
수수께끼001, 말001
수수께끼001, 빗대다001
수수께끼001, 말001
수수께끼001, 알아맞히다001
수수께끼001, 놀이001
수수께끼002, 사물010
수수께끼002, 현상004
수수께끼002, 이상005
수수께끼002, 얽히다001
수수께끼002, 내막001
수업004, 교사009
수업004, 학생001
수업004, 지식002
수업004, 기능003
수업004, 가르치다001
수업004, 일001
수업005, 학습001
수업005, 촉진001
수업005, 활동002
수염003, 성숙001
수염003, 남자002
수염003, 입001
수염003, 주변004
수염003, 턱001
수염003, 뺨001
수염003, 털001
수염004, 동물001
수염004, 입언저리001
수염004, 털001
수염005, 보리001
수염005, 낟알001
수염005, 끝001
수염005, 까끄라기001
수염005, 옥수수001
수염005, 낟알001
수염005, 틈001
수염005, 털001
수영002, 스포츠001
수영002, 놀이001
수영002, 물001
수영002, 속001
수영002, 헤엄치다001
수영002, 일001
수영복001, 수영002
수영복001, 때001
수영복001, 입다001
수영복001, 옷001
수영장001, 수영002
수영장001, 놀다001
수영장001, 수영002
수영장001, 경기011
수영장001, 하다001
수영장001, 있다001
수영장001, 시설003
수영장001, 갖추다001
수영장001, 곳001
수예001, 자수003
수예001, 뜨개질001
수예001, 손001
수예001, 하다001
수예001, 재주001
수요일001, 월요일001
수요일001, 기준003
수요일001, 주026
수요일001, 날001
수위003, 지키다001
수위003, 호위함001
수위004, 관청003
수위004, 학교001
수위004, 공장002
수위004, 회사004
수위004, 경비002
수위004, 맡다001
수위004, 일001
수위004, 맡다001
수위004, 사람001
수입001, 돈001
수입001, 물품001
수입001, 거두다002
수입001, 들이다001
수입001, 돈001
수입001, 물품001
수입002, 개인002
수입002, 국가001
수입002, 단체002
수입002, 법001
수입002, 어긋나다001
수입002, 얻다001
수입002, 들이다001
수입002, 일정액001
수입002, 금액002
수입003, 나라001
수입003, 상품003
수입003, 기술001
수입003, 국내002
수입003, 사들이다001
수입004, 나라001
수입004, 사상001
수입004, 문화001
수입004, 제도011
수입004, 배우다001
수입004, 들여오다001
수입품002, 나라001
수입품002, 수입002
수입품002, 물품001
수저001, 숟가락001
수저001, 젓가락001
수저001, 이르다001
수저001, 말001
수저002, 숟가락001
수저002, 이르다001
수저002, 말001
수족관001, 물001
수족관001, 속001
수족관001, 사다001
수족관001, 생물001
수족관001, 모으다001
수족관001, 기르다001
수족관001, 설비002
수족관001, 물001
수족관001, 사다001
수족관001, 생물001
수족관001, 생태002
수족관001, 조건002
수족관001, 환경001
수족관001, 속001
수족관001, 기르다001
수족관001, 진열002
수족관001, 생태002
수족관001, 습성001
수족관001, 사람001
수족관001, 관찰001
수족관001, 있다001
수준001, 사물010
수준001, 가치006
수준001, 질008
수준001, 기준003
수준001, 되다001
수준001, 일정003
수준001, 표준001
수준001, 정도011
수준002, 수면007
수준002, 위치001
수준002, 육지002
수준002, 높이002
수준002, 재다002
수준002, 기준003
수준002, 된다001
수준003, 면005
수준003, 재다002
수준003, 기울다001
수준003, 조사030
수준003, 쓰다002
수준003, 기구015
수준003, 양020
수준003, 끝001
수준003, 막다001
수준003, 원호001
수준003, 일부002
수준003, 이루다001
수준003, 유리관001
수준003, 속001
수준003, 일정003
수준003, 기포001
수준003, 남기다001
수준003, 에테르001
수준003, 알코올001
수준003, 넣다001
수준003, 만든다001
수준003, 기계006
수준003, 수평002
수준003, 놓다001
수준003, 때001
수준003, 기포001
수준003, 위치001
수준003, 점010
수준003, 하다001
수준003, 눈금001
수준003, 새겨지다001
수증기001, 물001
수증기001, 열003
수증기001, 받다001
수증기001, 기체005
수증기001, 상태001
수증기001, 되다001
수직006, 드리우다001
수직006, 상태001
수직007, 직선001
수직007, 직선001
수직007, 직선001
수직007, 평면001
수직007, 평면001
수직007, 평면001
수직007, 만나다001
수직007, 직각002
수직007, 이루다001
수직007, 상태001
수직008, 중력003
수직008, 방향001
수직008, 실001
수직008, 추006
수직008, 달다007
수직008, 늘어뜨리다001
수직008, 때001
수직008, 실001
수직008, 나타내다001
수직008, 방향001
수첩001, 몸001
수첩001, 지니다001
수첩001, 다니다001
수첩001, 때001
수첩001, 기록002
수첩001, 하다001
수첩001, 공책001
수첩002, 신분002
수첩002, 사람001
수첩002, 참고001
수첩002, 있다001
수첩002, 내용002
수첩002, 담다001
수첩002, 책001
수첩002, 신분002
수첩002, 증명001
수첩002, 한다001
수출003, 국내002
수출003, 상품003
수출003, 기술001
수출003, 외국002
수출003, 팔다001
수출003, 내보내다001
수컷001, 암수001
수컷001, 구별002
수컷001, 동물001
수컷001, 새끼002
수컷001, 배다001
수탉001, 닭001
수탉001, 수컷001
수평002, 기울다001
수평002, 상태001
수평003, 지구003
수평003, 중력003
수평003, 방향001
수평003, 직각002
수평003, 이루다001
수평003, 방향001
수평004, 면005
수평004, 재다002
수평004, 기울다001
수평004, 조사030
수평004, 쓰다002
수평004, 기구015
수평004, 양020
수평004, 끝001
수평004, 막다001
수평004, 원호001
수평004, 일부002
수평004, 이루다001
수평004, 유리관001
수평004, 속001
수평004, 일정003
수평004, 기포001
수평004, 남기다001
수평004, 에테르001
수평004, 알코올001
수평004, 넣다001
수평004, 만든다001
수평004, 기계006
수평004, 수평002
수평004, 놓다001
수평004, 때001
수평004, 기포001
수평004, 위치001
수평004, 점010
수평004, 하다001
수평004, 눈금001
수평004, 새겨지다001
수평005, 기계006
수평005, 체조002
수평005, 쓰다002
수평005, 기구015
수평005, 기둥001
수평005, 위001
수평005, 횡목001
수평005, 간격002
수평005, 두다001
수평005, 평행001
수평005, 부착001
수평005, 미터002
수평005, 길001
수평005, 미터002
수평005, 만든다001
수평선001, 물001
수평선001, 하늘001
수평선001, 맞닿다001
수평선001, 경계004
수평선001, 이루다001
수평선001, 선014
수평선002, 중력003
수평선002, 방향001
수평선002, 직각002
수평선002, 이루다001
수평선002, 선014
수평선003, 수평면001
수평선003, 위001
수평선003, 있다001
수평선003, 직선001
수표001, 당좌001
수표001, 예금001
수표001, 가지다001
수표001, 사람001
수표001, 은행002
수표001, 맡기다001
수표001, 일정003
수표001, 금액002
수표001, 돈001
수표001, 내다002
수표001, 하다001
수표001, 증서003
수풀001, 나무001
수풀001, 우거지다001
수풀001, 들어차다001
수풀002, 풀002
수풀002, 나무001
수풀002, 덩굴001
수풀002, 엉키다001
수확002, 농작물001
수확002, 거두다002
수확002, 들이다001
수확002, 들이다001
수확002, 농작물001
수효004, 낱낱001
수효004, 수026
숙녀001, 교양002
숙녀001, 예의007
숙녀001, 품격001
숙녀001, 갖추다001
숙녀001, 행실001
숙녀001, 마음씨001
숙녀001, 여자002
숙녀002, 보통001
숙녀002, 여자002
숙녀002, 대접005
숙녀002, 이르다001
숙녀002, 말001
숙녀003, 성년001
숙녀003, 되다001
숙녀003, 여자002
숙녀003, 이르다001
숙녀003, 말001
숙박001, 여관003
숙박001, 호텔001
숙박001, 잠001
숙박001, 자다001
숙박001, 머무르다001
숙부001, 아버지001
숙부001, 남동생001
숙부001, 이르다001
숙부001, 말001
숙부001, 기혼자001
숙부001, 가리키다001
숙부001, 여럿001
숙부001, 있다001
숙부001, 때001
숙부001, 순서001
숙부001, 따르다001
숙부001, 작은아버지001
숙부001, 작은아버지001
숙부001, 작은아버지001
숙부001, 이른다001
숙소003, 집001
숙소003, 떠나다001
숙소003, 사람001
숙소003, 임시002
숙소003, 묵다002
숙소003, 곳001
숙제003, 복습001
숙제003, 예습001
숙제003, 위하다001
숙제003, 방007
숙제003, 후008
숙제003, 학생001
숙제003, 과제004
숙제004, 두다001
숙제004, 생각001
숙제004, 해결002
숙제004, 문제006
숙제005, 모이다001
숙제005, 며칠001
숙제005, 전008
숙제005, 내다002
숙제005, 돌리다004
숙제005, 시001
숙제005, 글001
숙제005, 제목002
순011, 나무001
순011, 가지004
순011, 풀002
순011, 줄기001
순011, 돋다001
순011, 나오다001
순011, 싹002
순간004, 동안001
순간005, 일001
순간005, 일어나다001
순간005, 그때001
순간005, 사건001
순간005, 행동001
순간005, 동시002
순간005, 이루어지다001
순간005, 그때001
순경002, 곳001
순경002, 돌아다니다001
순경002, 사정007
순경002, 살피다001
순경003, 경찰004
순경003, 공무원001
순경003, 계급002
순경003, 경장001
순경003, 아래001
순두부001, 누르다001
순두부001, 굳히다001
순두부001, 두부001
순서001, 정하다003
순서001, 기준003
순서001, 말001
순서001, 전후001
순서001, 좌우001
순서001, 상하001
순서001, 차례002
순서001, 관계005
순서002, 일001
순서002, 행하다001
순서002, 일001
순서002, 이루어지다001
순서002, 차례002
순식간001, 눈001
순식간001, 하다001
순식간001, 숨001
순식간001, 쉬다003
순식간001, 동안001
숟가락001, 밥001
숟가락001, 국물001
숟가락001, 떠먹다001
숟가락001, 기구015
숟가락001, 만들다001
숟가락001, 생김새001
숟가락001, 하다001
숟가락001, 바닥001
숟가락001, 자루002
숟가락001, 달리다001
숟가락002, 밥001
숟가락002, 음식물001
숟가락002, 숟가락001
숟가락002, 뜨다001
숟가락002, 분량001
숟가락002, 세다003
숟가락002, 단위002
숟갈001, 숟가락001
숟갈001, 준말001
숟갈002, 숟가락001
숟갈002, 준말001
술001, 알코올001
술001, 성분001
술001, 들다001
술001, 마시다001
술001, 취하다001
술001, 음료001
술001, 마시다001
술001, 물질대사001
술001, 높이다001
술001, 효과001
술001, 맥주001
술001, 청주003
술001, 막걸리001
술001, 발효주001
술001, 소주005
술001, 고량주001
술001, 위스키001
술001, 증류주001
술001, 과실002
술001, 약제002
술001, 알코올001
술001, 혼합001
술001, 만드다001
술001, 혼성주001
술래001, 술래잡기001
술래001, 놀이001
술래001, 숨다001
술래001, 아이001
술래001, 찾아내다001
술래001, 아이001
술래잡기001, 아이001
술래잡기001, 놀이001
술래잡기001, 가운데001
술래잡기001, 아이001
술래잡기001, 술래001
술래잡기001, 되다001
술래잡기001, 숨다001
술래잡기001, 사람001
술래잡기001, 찾아내다001
술래잡기001, 술래001
술래잡기001, 들키다001
술래잡기001, 아이001
술래잡기001, 다음001
술래잡기001, 술래001
술래잡기001, 된다001
술병002, 술006
술병002, 담다001
술병002, 병004
술병002, 이르다001
술병002, 말001
술집001, 술006
술집001, 파다001
술집001, 집001
숨001, 사람001
숨001, 동물001
숨001, 코001
숨001, 입001
숨001, 공기006
숨001, 들이마시다002
숨001, 내쉬다001
숨001, 기운001
숨001, 하다001
숨001, 일001
숨002, 채소001
숨002, 기운001
숨바꼭질001, 아이001
숨바꼭질001, 놀이001
숨바꼭질001, 가운데001
숨바꼭질001, 아이001
숨바꼭질001, 술래001
숨바꼭질001, 되다001
숨바꼭질001, 숨다001
숨바꼭질001, 사람001
숨바꼭질001, 찾아내다001
숨바꼭질001, 술래001
숨바꼭질001, 들키다001
숨바꼭질001, 아이001
숨바꼭질001, 다음001
숨바꼭질001, 술래001
숨바꼭질001, 된다001
숨바꼭질002, 헤엄치다001
숨바꼭질002, 때001
숨바꼭질002, 물001
숨바꼭질002, 속001
숨바꼭질002, 숨다001
숨바꼭질002, 짓001
숨바꼭질003, 숨다001
숨바꼭질003, 하다001
숨바꼭질003, 일001
숨바꼭질하다001, 여럿001
숨바꼭질하다001, 가운데001
숨바꼭질하다001, 아이001
숨바꼭질하다001, 술래001
숨바꼭질하다001, 되다001
숨바꼭질하다001, 숨다001
숨바꼭질하다001, 사람001
숨바꼭질하다001, 찾아내다001
숨바꼭질하다001, 놀이001
숨바꼭질하다001, 하다001
숨바꼭질하다001, 술래001
숨바꼭질하다001, 들키다001
숨바꼭질하다001, 아이001
숨바꼭질하다001, 다음001
숨바꼭질하다001, 술래001
숨바꼭질하다001, 된다001
숨소리001, 숨001
숨소리001, 쉬다003
숨소리001, 소리001
숫자001, 수026
숫자001, 나타내다001
숫자001, 글자001
숫자002, 금전005
숫자002, 예산002
숫자002, 통계004
숫자002, 숫자001
숫자002, 표시001
숫자002, 사항002
숫자002, 수량003
숫자002, 사항002
숫자003, 사물010
숫자003, 사람001
숫자003, 수026
숭늉001, 밥001
숭늉001, 지다005
숭늉001, 솥001
숭늉001, 밥001
숭늉001, 푸다001
숭늉001, 뒤001
숭늉001, 물001
숭늉001, 붓다002
숭늉001, 데우다001
숭늉001, 물001
숭늉001, 맛001
숭늉001, 있다001
숭늉001, 식사003
숭늉001, 뒤001
숭늉001, 마신다002
숯001, 나무001
숯001, 숯가마001
숯001, 넣다001
숯001, 굽다001
숯001, 덩어리001
숯001, 연료001
숲001, 수풀001
숲001, 준말001
쉽다003, 가능001
슈퍼마켓001, 식료품001
슈퍼마켓001, 일용002
슈퍼마켓001, 잡화002
슈퍼마켓001, 의료품001
슈퍼마켓001, 가정용품001
슈퍼마켓001, 갖추다001
슈퍼마켓001, 대량001
슈퍼마켓001, 판매001
슈퍼마켓001, 원칙001
슈퍼마켓001, 하다001
슈퍼마켓001, 소매점001
슈퍼마켓001, 대량001
슈퍼마켓001, 물건001
슈퍼마켓001, 들이다001
슈퍼마켓001, 값001
슈퍼마켓001, 팔다001
슈퍼마켓001, 물건001
슈퍼마켓001, 사다001
슈퍼마켓001, 사람001
슈퍼마켓001, 물건001
슈퍼마켓001, 고르다003
슈퍼마켓001, 물건001
슈퍼마켓001, 값001
슈퍼마켓001, 계산대001
슈퍼마켓001, 치르다001
슈퍼마켓001, 되다001
스스로001, 자신001
스웨터001, 털실001
스웨터001, 짜다003
스웨터001, 상의003
스위치001, 전기015
스위치001, 회로001
스위치001, 이다003
스위치001, 끊다001
스위치001, 하다001
스위치001, 장치004
스위치001, 보통001
스위치001, 전등007
스위치001, 라디오001
스위치001, 텔레비전001
스위치001, 전기015
스위치001, 기구015
스위치001, 손001
스위치001, 올리다001
스위치001, 내리다001
스위치001, 누르다001
스위치001, 틀다001
스위치001, 작동001
스위치001, 부분001
스위치001, 이른다001
스위치002, 야구002
스위치002, 부진001
스위치002, 투수003
스위치002, 교체001
스위치002, 일001
스위치003, 레슬링001
스위치003, 공격002
스위치003, 수비003
스위치003, 상황002
스위치003, 역전007
스위치003, 일001
스위치003, 기술001
스카프001, 여성001
스카프001, 방한002
스카프001, 사용004
스카프001, 목001
스카프001, 감다001
스카프001, 머리001
스카프001, 쓰다002
스카프001, 하다001
스카프001, 옷깃001
스카프001, 언저리001
스카프001, 내놓다001
스카프001, 허리001
스카프001, 매다001
스카프001, 한다001
스커트001, 여성001
스커트001, 입다001
스커트001, 서양식001
스커트001, 치마001
스커트001, 모양002
스커트001, 따르다001
스커트001, 타이트001
스커트001, 나누다001
스커트001, 길이001
스커트001, 따르다001
스커트001, 미니002
스커트001, 나누다001
스키001, 눈001
스키001, 위001
스키001, 지치다001
스키001, 쓰다002
스키001, 판상001
스키001, 기구015
스키001, 나무001
스키001, 금속001
스키001, 플라스틱001
스키001, 만들다001
스키001, 신발001
스키001, 부착001
스키001, 개010
