key,subnodes
"빨랫감001",1
"빨랫방망이001",1
"빨랫비누001",1
"빨랫줄001",1
"빨부리001",1
"빨치산001",1
"빨판001",1
"빨판009",1
"빨펌프001",1
"빵001",21
"빵002",4
"빵003",3
"빵004",3
"빵008",2
"빵가루001",1
"빵깐001",1
"빵꾸001",1
"빵돌이001",1
"빵떡모자001",1
"빵모자001",1
"빵순이001",1
"빵점001",1
"빵점짜리001",1
"빵집001",1
"빼기001",2
"빼기010",1
"빼도리001",1
"빼도리002",1
"빼빼001",1
"빼빼목002",1
"뺄셈001",1
"뺄셈010",1
"뺄셈법002",1
"뺄셈식001",1
"뺄셈표002",1
"뺌수001",1
"뺌수002",1
"뺑뺑이001",1
"뺑소니001",1
"뺑소니차001",1
"뺑코001",1
"뺨001",11
"뺨002",3
"뺨007",2
"뺨020",2
"뺨따귀001",1
"뺨뼈001",1
"뻐꾸기009",1
"뻐꾸기시계001",1
"뻐꾹새009",1
"뻐꾹종001",1
"뻐드렁니001",1
"뻐드렁이001",1
"뻑001",1
"뻔돌이001",1
"뻔순이001",1
"뻗정다리001",1
"뻘거숭이001",1
"뻘겅001",1
"뻘겅이001",1
"뻥001",1
"뻥돌이001",1
"뻥순이001",1
"뻥쟁이001",1
"뻥짜001",1
"뻥튀기001",1
"뼈001",206
"뼈002",64
"뼈003",20
"뼈004",12
"뼈005",14
"뼈006",2
"뼈007",2
"뼈008",2
"뼈012",3
"뼈016",3
"뼈017",9
"뼈다귀001",1
"뼈다귀002",1
"뼈다귀해장국001",1
"뼈대001",67
"뼈대002",2
"뼈대003",2
"뼈대근001",1
"뼈대살001",1
"뼈대힘살001",1
"뼈되기001",1
"뼈마디001",1
"뼈막001",1
"뼈상모001",1
"뼈세포001",1
"뼈세포방001",1
"뼈제품001",1
"뼈종001",1
"뼈종양001",6
"뼈해장국001",1
"뼘001",1
"뼘002",1
"뼘창001",1
"뼛가루001",1
"뼛가루002",1
"뼛골001",1
"뼛속001",1
"뼛조각001",1
"뽀뽀001",1
"뽁뽁이001",1
"뽐001",1
"뽑아냄009",5
"뽕001",1
"뽕002",1
"뽕나무001",2
"뽕나무002",1
"뽕나무006",2
"뽕나무고지001",1
"뽕나무하늘소001",1
"뽕나뭇과001",17
"뽕나뭇과002",12
"뽕나뭇과003",4
"뽕나뭇과004",3
"뽕나뭇과005",2
"뽕밭001",1
"뽕잎001",1
"뽕잎002",1
"뾰두라지001",1
"뾰루지001",1
"뾰족구두001",1
"뾰족탑001",1
"뿌다구니001",1
"뿌다귀001",1
"뿌려치기001",1
"뿌리001",606
"뿌리002",24
"뿌리003",7
"뿌리004",3
"뿌리005",7
"뿌리007",6
"뿌리008",2
"뿌리013",2
"뿌리014",2
"뿌리018",2
"뿌리그루001",1
"뿌리변태001",5
"뿌리분001",1
"뿌리분005",1
"뿌리썩음002",1
"뿌리줄기001",1
"뿌리줄기002",1
"뿌리채소002",1
"뿌리혹001",1
"뿔001",29
"뿔002",7
"뿔006",2
"뿔009",2
"뿔빛001",1
"뿔색001",1
"뿔싸움001",1
"뿔쌈001",1
"뿔테001",1
"뿔테002",1
"뿜이개001",1
"삐끼001",1
"삐돌이001",1
"삐뚤이001",1
"삐라001",1
"삐삐001",1
"삐삐떡001",1
"삐순이001",1
"삐침001",1
"삘기송편001",1
"삥땅001",1
"사001",4
"사002",1
"사003",1
"사005",1
"사006",1
"사007",1
"사008",1
"사009",1
"사010",1
"사012",1
"사013",1
"사014",1
"사015",1
"사021",1
"사025",1
"사027",1
"사034",1
"사036",1
"사037",1
"사038",1
"사043",2
"사044",1
"사048",1
"사050",1
"사056",1
"사가001",5
"사가002",1
"사가003",2
"사가005",1
"사가007",1
"사가008",1
"사가009",1
"사가011",1
"사각001",3
"사각002",2
"사각003",2
"사각008",1
"사각009",1
"사각010",1
"사각013",1
"사각015",1
"사각018",1
"사각019",1
"사각023",1
"사각039",1
"사각기둥001",1
"사각나사001",1
"사각분001",1
"사각뿔001",1
"사각뿔002",1
"사각지대001",1
"사각지대003",1
"사각지대004",1
"사각지대005",1
"사각지붕003",1
"사각팔방001",1
"사각팬티001",1
"사각형001",25
"사각형002",6
"사각형003",4
"사각형006",2
"사각형008",2
"사각형강002",1
"사간001",1
"사갈001",1
"사감002",1
"사감003",1
"사감004",1
"사감005",1
"사갓집001",1
"사갓집005",1
"사강005",1
"사개001",1
"사개003",1
"사개004",1
"사개005",1
"사개맞춤001",1
"사개문서001",1
"사거001",1
"사거002",1
"사거005",1
"사거리001",1
"사거리003",1
"사거리039",1
"사거리표001",1
"사건001",61
"사건002",8
"사건003",3
"사건004",3
"사건005",2
"사건006",2
"사건007",2
"사건009",2
"사건010",2
"사건기자001",1
"사건기자003",1
"사건시001",1
"사검001",1
"사검003",1
"사검소001",1
"사겁001",3
"사겁003",2
"사겁006",2
"사격001",139
"사격002",3
"사격003",15
"사격006",2
"사격007",2
"사격경기001",2
"사격경기004",2
"사격선001",1
"사격수004",1
"사격술001",1
"사격술004",1
"사격장001",1
"사격전001",1
"사격전003",1
"사격호001",1
"사견001",1
"사견002",1
"사견003",1
"사경001",5
"사경002",2
"사경003",2
"사경004",7
"사경005",1
"사경006",1
"사경007",1
"사경010",1
"사경017",1
"사경018",1
"사경020",1
"사경022",1
"사경023",1
"사경매001",1
"사경제001",1
"사경제학001",1
"사계001",2
"사계002",1
"사계004",1
"사계008",1
"사계009",1
"사계012",1
"사계021",1
"사계026",1
"사계절001",66
"사계절017",95
"사고001",63
"사고002",15
"사고003",4
"사고004",1
"사고005",2
"사고006",41
"사고008",1
"사고009",1
"사고011",1
"사고013",1
"사고014",104
"사고015",131
"사고016",1
"사고017",1
"사고018",1
"사고019",1
"사고020",8
"사고021",1
"사고024",1
"사고기001",1
"사고력001",1
"사고무001",1
"사고뭉치001",1
"사고방식001",21
"사고방식002",2
"사고방식004",2
"사고사001",1
"사고사007",1
"사고사009",2
"사고율001",1
"사고율007",1
"사고장애001",1
"사곡001",3
"사곡006",1
"사곡007",1
"사골001",1
"사골007",1
"사곳덩어리007",1
"사공002",1
"사공004",1
"사공007",1
"사공009",1
"사공부001",1
"사공장001",1
"사공처001",4
"사과001",6
"사과002",4
"사과003",3
"사과005",39
"사과006",2
"사과007",1
"사과008",1
"사과나무002",1
"사과문007",1
"사과응애009",1
"사과장001",1
"사과장007",1
"사과주001",1
"사과주007",1
"사과주스007",1
"사과파이007",1
"사과후001",1
"사과후007",1
"사관001",1
"사관002",1
"사관003",1
"사관004",1
"사관005",1
"사관007",1
"사관008",1
"사관012",1
"사관014",1
"사관020",1
"사관021",1
"사관025",1
"사관027",1
"사관부002",1
"사관생001",1
"사관생도001",1
"사관풍류001",1
"사관학교001",9
"사관학교002",1
"사관후보생001",1
"사광기001",1
"사광기007",1
"사광상001",3
"사괘001",1
"사괘003",1
"사교001",96
"사교002",3
"사교003",72164
"사교006",1
"사교007",2
"사교010",3
"사교011",2
"사교012",1
"사교013",1
"사교014",1
"사교019",1
"사교가007",1
"사교계001",1
"사교계007",1
"사교댄스001",2
"사교댄스007",1
"사교도007",1
"사교무도007",1
"사교병001",1
"사교병011",1
"사교성002",1
"사교성011",1
"사교술001",1
"사교술011",1
"사교육001",1
"사교육비001",1
"사교육비011",1
"사교장001",5
"사교장011",1
"사교춤001",3
"사교춤003",2
"사교춤006",2
"사교춤011",1
"사구001",1
"사구005",1
"사구009",1
"사구011",1
"사구부001",1
"사구장011",1
"사군001",5
"사군002",1
"사군003",1
"사군004",1
"사군011",1
"사군부001",1
"사군이충001",1
"사군이충011",1
"사군자001",1
"사군자002",1
"사굴007",1
"사궁001",3
"사궁002",1
"사궁004",2
"사궁011",2
"사권001",4
"사권004",2
"사귀001",2
"사귀004",18
"사귀011",1
"사귀조009",1
"사규004",1
"사규011",1
"사규삼002",1
"사그랑이011",1
"사그릇001",1
"사극001",1
"사극011",1
"사글세003",2
"사글세011",1
"사글셋방001",1
"사금001",3
"사금002",1
"사금003",1
"사금007",1
"사금융001",1
"사금파리001",1
"사급지005",1
"사기001",9
"사기002",3
"사기003",1
"사기004",8
"사기005",1
"사기006",1
"사기009",1
"사기011",1
"사기016",1
"사기024",1
"사기028",1
"사기030",2
"사기그릇005",1
"사기그릇006",1
"사기꾼006",1
"사기답001",3
"사기답002",3
"사기병002",2
"사기병005",2
"사기사006",1
"사기술001",1
"사기술006",1
"사기업001",1
"사기죄001",1
"사기충천001",1
"사기충천006",1
"사기취재죄001",1
"사기한001",1
"사나이001",252
"사나이002",2
"사나이004",72114
"사나이005",1
"사나흘001",1
"사날001",1
"사날005",1
"사낭001",1
"사낭002",1
"사내001",6
"사내004",1
"사내005",1
"사내006",1
"사내금무001",1
"사내끼005",1
"사내대장부005",1
"사내보005",1
"사내새끼005",1
"사내아이001",35
"사내아이002",39
"사내아이003",2
"사내아이004",2
"사내아이005",1
"사내애005",1
"사내자식001",1
"사내자식002",1
"사내자식005",1
"사내장부005",1
"사내종001",17
"사내종002",2
"사내종005",1
"사내종009",2
"사내주011",1
"사내코빼기005",1
"사냥001",7
"사냥002",3
"사냥003",2
"사냥005",2
"사냥감001",1
"사냥감005",1
"사냥개005",1
"사냥꾼001",8
"사냥꾼002",2
"사냥꾼005",2
"사냥질001",1
"사냥질005",1
"사냥총001",1
"사냥총005",1
"사냥터001",1
"사냥터005",1
"사념002",1
"사념003",1
"사념005",1
"사념전달001",1
"사노002",1
"사노비001",3
"사농공상001",1
"사농공상005",1
"사농시001",1
"사농시002",1
"사뇌001",1
"사뇌가001",1
"사다라니바라001",1
"사다리001",13
"사다리002",2
"사다리003",2
"사다리006",2
"사다리꼴001",1
"사다리꼴002",1
"사다리꼴나사005",1
"사다리차001",1
"사다리차005",1
"사다새003",1
"사다샛과001",4
"사다샛과003",2
"사닥다리005",1
"사단001",8
"사단002",1
"사단004",1
"사단005",1
"사단006",1
"사단007",1
"사단008",1
"사단009",2
"사단010",1
"사단015",1
"사단016",1
"사단법인001",72113
"사단음001",1
"사단장001",1
"사달002",1
"사달006",1
"사담003",1
"사담006",1
"사답006",1
"사당001",20
"사당002",25
"사당003",11
"사당004",3
"사당005",3
"사당006",29
"사당011",2
"사당013",2
"사당거사001",1
"사당거사002",1
"사당류001",2
"사당집001",1
"사당집002",1
"사당패001",1
"사당패002",1
"사대001",1
"사대002",2
"사대003",1
"사대006",1
"사대008",1
"사대가001",1
"사대가004",1
"사대교린001",1
"사대교린002",1
"사대기서001",2
"사대당001",1
"사대당002",1
"사대등001",1
"사대문001",8
"사대문002",2
"사대문005",2
"사대부001",1
"사대부가001",1
"사대부가002",1
"사대사001",1
"사대사002",1
"사대사상001",1
"사대사상002",1
"사대사화001",1
"사대사화006",2
"사대사화007",2
"사대사화011",2
"사대수구당001",1
"사대주의001",1
"사대주의002",1
"사대주의자001",1
"사대주의자002",1
"사대천왕001",1
"사덕001",1
"사덕002",1
"사덕006",1
"사뎅이001",1
"사도001",4
"사도002",3
"사도005",1
"사도008",5
"사도013",1
"사도014",1
"사도016",2
"사도019",1
"사도022",1
"사도026",1
"사도목001",1
"사도부001",1
"사도신경002",1
"사도직001",1
"사도직002",1
"사도참군001",1
"사도행록001",1
"사도행록002",1
"사도행전001",1
"사도행전002",1
"사독001",3
"사독002",3
"사독004",1
"사돈001",2
"사돈002",3
"사돈003",2
"사돈댁002",1
"사돈도령001",1
"사돈도령002",1
"사돈아가씨001",1
"사돈아가씨004",1
"사돈어른001",1
"사돈집001",2
"사돈집002",2
"사돈처녀001",1
"사돈총각001",1
"사동001",1
"사동003",1
"사동문001",3
"사동법001",1
"사동사001",1
"사동주001",1
"사동치마001",1
"사동형001",1
"사두창001",1
"사두창005",1
"사두품001",1
"사둔001",1
"사등행001",1
"사디즘001",1
"사또001",1
"사또002",1
"사라001",1
"사라002",1
"사라003",1
"사라사001",1
"사라사002",1
"사라와크002",1
"사람001",72113
"사람002",72808
"사람003",72113
"사람004",72221
"사람005",308
"사람006",72113
"사람007",1033
"사람008",78
"사람009",406
"사람010",342
"사람011",14
"사람012",24
"사람013",34
"사람014",14
"사람015",195
"사람016",7
"사람017",6
"사람018",5
"사람019",6
"사람020",2
"사람022",4
"사람023",2
"사람024",2
"사람025",3
"사람027",3
"사람028",3
"사람029",3
"사람032",2
"사람037",2
"사람042",2
"사람049",2
"사람대이름씨001",1
"사람됨001",1
"사람수001",2
"사랑001",72180
"사랑002",13
"사랑003",4
"사랑004",4
"사랑005",3
"사랑006",1
"사랑009",6
"사랑011",2
"사랑018",3
"사랑기001",1
"사랑꾼001",1
"사랑니001",1
"사랑방001",1
"사랑방춤001",1
"사랑사람001",1
"사랑싸움001",1
"사랑쌈002",1
"사랑앵무003",1
"사랑양반001",1
"사랑양반002",1
"사랑채001",1
"사랑채003",1
"사랑축003",1
"사래001",1
"사래002",1
"사래003",1
"사략001",1
"사략003",1
"사량003",1
"사량관001",1
"사량벌국001",1
"사량부001",1
"사레001",1
"사레003",1
"사려001",2
"사려002",2
"사려003",1
"사력003",1
"사력004",1
"사력005",1
"사력014",1
"사력서001",1
"사력지003",1
"사련002",1
"사련003",1
"사령001",2
"사령002",2
"사령003",1
"사령008",1
"사령011",1
"사령012",1
"사령013",1
"사령015",1
"사령018",1
"사령관001",6
"사령대금관수삼001",1
"사령부001",57
"사령부002",2
"사령부003",2
"사령부004",2
"사령서001",1
"사령선001",1
"사령장001",119
"사령장002",3
"사령장003",1
"사령탑001",1
"사령탑002",1
"사령탑003",1
"사례001",12
"사례002",20
"사례003",1
"사례004",1
"사례006",10
"사례007",1
"사례009",2
"사례금001",1
"사례금002",2
"사례금003",1
"사로003",1
"사로011",1
"사로013",5
"사로드001",1
"사록001",2
"사록003",3
"사록방001",1
"사록청001",1
"사론001",1
"사론003",1
"사론005",1
"사롱003",1
"사롱005",1
"사료001",3
"사료002",2
"사료003",1
"사료004",2
"사루002",1
"사루003",1
"사루계001",1
"사루계003",1
"사루엘001",1
"사류001",1
"사류003",1
"사륙배판001",1
"사륙판001",1
"사륙판002",1
"사륜001",7
"사륜002",6
"사륜003",1
"사륜004",2
"사륜005",5
"사륜007",1
"사륜013",2
"사륜왕001",3
"사륜왕018",2
"사르코이드증001",1
"사리001",1
"사리003",2
"사리004",1
"사리006",1
"사리007",1
"사리010",1
"사리011",1
"사리012",1
"사리013",1
"사리014",1
"사리019",1
"사리020",1
"사리골001",1
"사리당001",1
"사리사복001",1
"사리사복002",1
"사리사욕001",1
"사리염001",1
"사리천001",1
"사리탑001",5
"사림001",1
"사림003",1
"사림004",1
"사림007",1
"사림파001",1
"사립001",1
"사립003",1
"사립004",1
"사립고001",1
"사립고교001",1
"사립고등학교001",1
"사립교001",10
"사립대001",1
"사립대학001",1
"사립대학교001",1
"사립문001",1
"사립문003",1
"사립중교001",1
"사립중학교001",1
"사립짝001",1
"사립짝003",1
"사립짝문001",1
"사립짝문003",1
"사립체001",1
"사립초교001",1
"사립초등학교001",1
"사립학교001",1
"사마001",5
"사마002",1
"사마003",3
"사마004",1
"사마005",3
"사마007",1
"사마008",9
"사마010",1
"사마과001",1
"사마귀001",2
"사마귀003",1
"사마귓과001",2
"사마법001",1
"사마베다001",1
"사마시001",2
"사마양저병법001",1
"사막010",1
"사만001",5
"사만002",2
"사만004",2
"사말001",1
"사망001",8
"사망003",2
"사망004",3
"사망005",1
"사망006",1
"사망률001",3
"사망률002",1
"사망률003",1
"사망인003",1
"사망자001",6
"사망자003",1
"사망자014",2
"사망지001",1
"사망지003",1
"사망표001",2
"사매001",1
"사매002",1
"사매003",1
"사맹삭001",2
"사맹삭002",2
"사면001",6
"사면002",1
"사면003",2
"사면005",1
"사면006",1
"사면008",7
"사면011",1
"사면028",8
"사면각002",1
"사면신001",1
"사면잠005",1
"사면장003",1
"사면체001",5
"사면체002",1
"사면초가001",1
"사면초가003",1
"사면팔방003",1
"사멸001",1
"사멸003",1
"사명001",1
"사명003",1
"사명006",1
"사명010",1
"사명011",1
"사명012",1
"사명감001",1
"사명감003",1
"사모001",4
"사모002",6
"사모003",1
"사모004",2
"사모005",2
"사모006",2
"사모007",4
"사모008",5
"사모009",2
"사모관대001",1
"사모관대003",1
"사모님001",1
"사모님003",1
"사모발행001",1
"사모뿔001",3
"사모뿔002",2
"사모뿔005",2
"사모싸기경대003",1
"사목001",1
"사목002",1
"사목003",1
"사몰001",1
"사몰003",1
"사몽비몽001",1
"사몽비몽003",1
"사몽비몽간001",1
"사몽비몽간003",1
"사묘001",1
"사묘003",1
"사무001",61
"사무002",8
"사무003",13
"사무004",6
"사무005",222
"사무006",2
"사무007",5
"사무011",1
"사무013",2
"사무018",2
"사무019",2
"사무가001",2
"사무가002",2
"사무관001",1
"사무국001",1
"사무국003",1
"사무기기001",7
"사무기기002",2
"사무기기003",1
"사무라이001",1
"사무량심001",3
"사무량심003",2
"사무소001",17
"사무소003",2
"사무소004",2
"사무송004",1
"사무실001",9
"사무실002",2
"사무실003",1
"사무실005",2
"사무실015",2
"사무애지001",3
"사무애지002",2
"사무역001",1
"사무원001",1
"사무원004",1
"사무장001",2
"사무장004",1
"사무직001",1
"사무직004",1
"사무직원001",5
"사무직원004",1
"사무처001",1
"사무처002",1
"사무처004",1
"사무총장001",1
"사무총장004",1
"사무형004",1
"사문001",7
"사문002",2
"사문004",2
"사문005",2
"사문006",1
"사문009",1
"사문011",1
"사문015",1
"사문021",1
"사문서001",1
"사문학001",1
"사문화004",1
"사물001",72127
"사물002",8
"사물003",2
"사물004",8
"사물005",2
"사물006",2
"사물007",80
"사물011",1
"사물012",1
"사물013",52
"사물014",8
"사물019",2
"사물놀이001",1
"사물대명사001",1
"사물잠001",2
"사물잠002",3
"사물잠006",2
"사물함001",1
"사물함004",1
"사미001",2
"사미003",2
"사미004",1
"사미008",1
"사미계001",1
"사미니001",1
"사미니계001",1
"사미비구복001",1
"사미승001",1
"사미십계001",1
"사미중001",1
"사민004",1
"사민005",1
"사바001",1
"사바002",1
"사바004",1
"사바나001",1
"사바라밀001",4
"사바라밀006",2
"사바사바001",1
"사바사바004",1
"사바세계001",1
"사반기002",1
"사반기004",1
"사반면상007",1
"사반세기004",1
"사발001",3
"사발002",2
"사발004",1
"사발가001",1
"사발고누011",1
"사발고의004",1
"사발등004",1
"사발술004",1
"사발옷004",1
"사발잠방이004",1
"사발통문001",1
"사발통문004",1
"사방001",2
"사방002",1
"사방003",1
"사방004",1
"사방006",1
"사방009",1
"사방011",1
"사방관004",1
"사방등004",1
"사방사불001",2
"사방위001",1
"사방정계001",1
"사방제기001",1
"사방진011",1
"사방치기002",1
"사방치기003",1
"사방치기011",1
"사방팔방001",1
"사방팔방003",1
"사방향001",1
"사방형001",1
"사방형002",1
"사배001",1
"사백001",1
"사백002",1
"사백004",1
"사백005",1
"사범001",1
"사범002",1
"사범003",1
"사범대001",1
"사범학교002",1
"사법001",8
"사법002",2
"사법003",12
"사법004",40
"사법005",2
"사법009",4
"사법010",1
"사법경찰001",1
"사법계001",2
"사법계002",2
"사법관001",15
"사법관청001",1
"사법권001",1
"사법기관001",10
"사법기관002",2
"사법기관007",2
"사법부001",1
"사법인002",1
"사법인003",1
"사법자004",1
"사법재판001",1
"사법처분001",1
"사법학001",1
"사변001",2
"사변002",2
"사변004",1
"사변005",1
"사변006",1
"사변007",1
"사변008",1
"사변형001",1
"사변형002",1
"사별001",1
"사별004",1
"사병001",11
"사병004",1
"사병006",1
"사병009",2
"사보001",1
"사보002",1
"사보003",1
"사보004",1
"사보006",1
"사보008",1
"사보015",1
"사보살001",189
"사보살002",37
"사보살003",2
"사보살004",4
"사보살006",2
"사보살008",2
"사보타주001",1
"사보험009",1
"사복001",2
"사복004",1
"사복005",1
"사복형사001",1
"사복형사004",1
"사본001",3
"사본004",1
"사본006",5
"사부001",1
"사부004",1
"사부005",1
"사부006",1
"사부008",1
"사부009",1
"사부010",1
"사부024",1
"사부가001",1
"사부서001",1
"사부인001",1
"사부합주001",1
"사부합창001",1
"사북001",1
"사분001",3
"사분002",2
"사분003",1
"사분005",1
"사분006",2
"사분008",1
"사분기001",1
"사분기004",1
"사분법001",1
"사분법002",1
"사분쉼표001",1
"사분오열004",1
"사분음001",1
"사분음부001",1
"사분음표001",1
"사분편차002",1
"사불범정001",1
"사불범정004",1
"사불상003",1
"사브르001",1
"사비001",1
"사비003",1
"사비004",2
"사비005",1
"사비008",1
"사비다002",1
"사비다003",1
"사비생004",1
"사비성001",1
"사비성002",1
"사빙004",1
"사사001",1
"사사002",1
"사사003",1
"사사004",1
"사사011",1
"사사012",1
"사사015",1
"사사016",1
"사사017",1
"사사018",1
"사사024",1
"사사026",1
"사사031",1
"사사032",1
"사사033",1
"사사034",1
"사사035",1
"사사036",1
"사사기002",1
"사사단체001",1
"사사명식001",4
"사사명식002",2
"사사무애법계003",1
"사사반기001",1
"사사분기001",1
"사산001",1
"사산006",1
"사산010",1
"사산018",1
"사산감역001",1
"사산감역군001",1
"사산율001",1
"사산화삼납001",1
"사살002",1
"사살004",1
"사살005",1
"사살낱001",1
"사살낱004",1
"사삼001",1
"사삼002",1
"사삼005",1
"사삿사람001",1
"사삿일001",1
"사삿집001",1
"사삿집002",1
"사상001",72113
"사상002",21
"사상003",12
"사상004",14
"사상005",7
"사상006",27
"사상007",2
"사상008",2
"사상010",2
"사상012",3
"사상013",1
"사상014",2
"사상015",2
"사상016",3
"사상017",1
"사상019",2
"사상020",1
"사상021",1
"사상024",267
"사상025",9
"사상026",3
"사상027",2
"사상030",1
"사상031",1
"사상032",1
"사상034",1
"사상036",1
"사상가001",66
"사상가002",2
"사상가003",2
"사상가006",2
"사상경찰001",1
"사상누각001",1
"사상범001",1
"사상범002",1
"사상서001",2
"사상서002",11
"사상서008",2
"사상운동001",2
"사상자001",1
"사상자002",1
"사상자003",1
"사상자005",1
"사상전001",1
"사상제자001",1
"사상주의001",1
"사상채001",1
"사색001",1
"사색002",1
"사색005",1
"사색006",1
"사색가001",1
"사색당쟁001",1
"사색당파001",1
"사생001",5
"사생002",5
"사생003",1
"사생007",1
"사생011",1
"사생결단001",1
"사생문001",1
"사생아001",1
"사생아003",1
"사생애001",1
"사생자001",1
"사생자003",1
"사생화001",8
"사생화002",2
"사생화005",2
"사생활001",1
"사서001",8
"사서002",5
"사서003",1
"사서004",1
"사서005",1
"사서006",1
"사서007",1
"사서008",55
"사서009",7
"사서011",1
"사서013",1
"사서019",4
"사서020",1
"사서021",1
"사서삼경001",1
"사서오경001",1
"사서인001",1
"사서함001",1
"사석001",1
"사석002",1
"사석005",1
"사석고001",1
"사선001",1
"사선002",1
"사선007",2
"사선008",1
"사선011",1
"사선013",1
"사선018",1
"사선020",1
"사선022",1
"사선023",1
"사선목001",1
"사선천001",8
"사선천002",2
"사설001",2
"사설002",2
"사설003",1
"사설004",3
"사설007",4
"사설008",2
"사설009",2
"사설당001",3
"사설당005",11
"사설당008",2
"사설란002",1
"사설시조001",1
"사설시조002",1
"사섭법001",8
"사섭법014",2
"사성001",4
"사성002",3
"사성003",2
"사성004",1
"사성010",1
"사성011",1
"사성013",3
"사성019",3
"사성법002",1
"사성어001",1
"사성장군001",1
"사성점001",1
"사세002",1
"사세004",1
"사세005",1
"사소001",1
"사소005",1
"사소권001",1
"사소문004",2
"사소문014",2
"사소설001",1
"사소지사002",1
"사소품001",1
"사소품002",1
"사손001",1
"사손006",1
"사수001",3
"사수002",1
"사수003",2
"사수005",1
"사수006",1
"사수008",1
"사수009",1
"사수011",1
"사수017",2
"사수019",1
"사수022",1
"사수자리001",1
"사수좌001",1
"사숙002",2
"사숙003",1
"사순003",1
"사순절001",1
"사순절002",1
"사술003",1
"사술005",1
"사스001",1
"사슬001",2
"사슬003",2
"사슬007",1
"사슬코001",1
"사슴001",10
"사슴002",2
"사슴003",1
"사슴005",2
"사슴008",2
"사슴과001",7
"사슴과002",3
"사슴과005",2
"사슴벌렛과001",2
"사슴벌렛과006",2
"사슴뿔001",13
"사슴뿔003",1
"사승002",1
"사승003",1
"사승005",1
"사승009",1
"사승근001",1
"사시001",1
"사시002",1
"사시003",1
"사시004",1
"사시006",1
"사시007",1
"사시008",1
"사시010",1
"사시013",1
"사시018",1
"사시020",1
"사시021",1
"사시022",1
"사시028",1
"사시계001",1
"사시나무002",1
"사시랑이001",1
"사시사철001",1
"사시안001",1
"사시안인001",1
"사시이비001",1
"사시장춘001",1
"사시절001",1
"사식001",4
"사식002",1
"사식003",1
"사식008",2
"사신001",17
"사신002",2
"사신003",3
"사신004",3
"사신005",4
"사신007",6
"사신010",3
"사신011",1
"사신012",1
"사신013",8
"사신014",1
"사신016",1
"사신017",1
"사신교001",1
"사신그림001",1
"사신도001",1
"사신행차001",1
"사실001",72113
"사실002",72114
"사실003",2
"사실004",72113
"사실007",1
"사실008",1
"사실010",2
"사실011",1
"사실무근001",1
"사실문제001",1
"사실상001",1
"사실성001",1
"사실주의001",1
"사실주의015",1
"사실주의자001",1
"사실판단001",1
"사실학001",1
"사실혼001",1
"사실혼주의001",1
"사심001",1
"사심002",1
"사심004",1
"사십구일재001",1
"사십구일재003",1
"사십구재001",1
"사십구재003",1
"사십작003",1
"사아001",1
"사아002",1
"사아일001",1
"사악001",1
"사악002",1
"사악005",1
"사안001",1
"사안006",1
"사안007",1
"사암001",1
"사암002",1
"사암석001",1
"사애001",1
"사액001",1
"사액002",1
"사약001",1
"사약003",1
"사약006",1
"사약007",1
"사약008",1
"사양001",10
"사양002",2
"사양003",8
"사양004",8
"사양005",10
"사양006",9
"사양007",2
"사양길001",1
"사양법001",1
"사양병001",1
"사양산001",1
"사양서001",1
"사양좌001",1
"사양지심001",1
"사어001",1
"사어002",1
"사어003",1
"사어004",1
"사언001",1
"사언002",1
"사업001",72113
"사업002",24
"사업003",7
"사업004",4
"사업007",235
"사업008",80
"사업009",2
"사업010",2
"사업011",2
"사업012",4
"사업023",2
"사업가001",2
"사업권001",1
"사업단001",1
"사업비001",1
"사업성001",1
"사업소001",1
"사업소세001",1
"사업자001",3
"사업자008",2
"사업장001",1
"사업주001",1
"사업채001",1
"사업체001",2
"사업체007",3
"사여001",1
"사여002",1
"사역001",10
"사역005",1
"사역006",1
"사역007",1
"사역009",1
"사역010",1
"사역011",1
"사역형001",1
"사연001",1
"사연004",1
"사연010",1
"사열001",1
"사열002",3
"사열003",1
"사열식001",1
"사염001",1
"사염주001",3
"사염주003",2
"사염주004",2
"사염화탄소001",1
"사영001",1
"사영002",1
"사영003",1
"사영004",1
"사영005",1
"사영006",1
"사예001",1
"사오001",1
"사오002",1
"사옥001",1
"사옥003",1
"사옥004",1
"사옥서001",1
"사왕001",1
"사왕003",1
"사왕오운001",1
"사왕천001",4
"사왕천002",3
"사왕천003",2
"사왕천004",2
"사외001",1
"사외003",1
"사외보001",1
"사외주001",1
"사요003",5
"사욕001",1
"사욕002",1
"사욕004",1
"사욕006",1
"사욕008",1
"사용001",72199
"사용002",72206
"사용003",52
"사용004",8
"사용005",72301
"사용006",72
"사용007",90
"사용008",30
"사용009",2
"사용010",2
"사용011",2
"사용013",2
"사용014",2
"사용018",72200
"사용권001",1
"사용량001",1
"사용료001",72113
"사용물001",1
"사용법001",2
"사용법003",2
"사용서001",1
"사용수001",72113
"사용수002",4
"사용수003",2
"사용수004",3
"사용인001",7
"사용인004",2
"사용자001",1
"사용자002",1
"사용자003",1
"사우001",1
"사우002",1
"사우007",1
"사우016",1
"사우나001",1
"사우나실001",1
"사우나탕001",1
"사우반001",1
"사운001",1
"사운002",1
"사운드박스015",1
"사운드필름001",1
"사운지시001",1
"사원001",1
"사원003",1
"사원004",1
"사원005",1
"사원006",1
"사원007",1
"사월001",1
"사월002",1
"사위001",72113
"사위002",5
"사위003",2
"사위004",3
"사위006",1
"사위007",1
"사위010",1
"사위집001",1
