"head","tail"
"용안001","얼굴짝001"
"용안001","칠성판002"
"용안001","쪽025"
"용안001","화상010"
"용안001","간판짝001"
"우011","음도005"
"우둥탕001","수화018"
"우둥탕001","요거003"
"우둥탕001","소등002"
"우둥탕001","작화004"
"우둥탕001","횃불001"
"우둥탕001","요화005"
"우리나라001","해동002"
"우리나라001","동국004"
"우리나라001","대동009"
"우리말001","조선어001"
"우리말001","조선말001"
"우면002","음도005"
"우방003","음도005"
"우사003","보상007"
"우사003","복상005"
"우상006","아이콘002"
"우인001","벗님001"
"우중002","사시002"
"우측001","음도005"
"우편001","음도005"
"운전수001","운전사001"
"운편001","도서006"
"운편001","책002"
"운편001","서책001"
"운편001","전적004"
"운편001","서전002"
"운편001","서적002"
"운편001","편한001"
"운한001","은하수001"
"울대004","저울001"
"움딱지001","움막집001"
"움딱지001","움막001"
"움펑눈001","우물눈001"
"웃음통001","웃음001"
"웅변가001","웅변쟁이001"
"원월001","정월달001"
"원일001","신일003"
"원향001","먹001"
"윗바람002","종풍005"
"윗바람002","서풍001"
"윗바람002","여합풍001"
"유개003","거지새끼001"
"유도007","지하002"
"유랑001","애홍002"
"유사016","장보003"
"유생005","장보003"
"유수필001","만년필001"
"유식자001","유식쟁이001"
"유신001","중신007"
"유신001","임자009"
"유자002","옥자둥이001"
"유자002","옥자동001"
"유자007","종자002"
"유자012","장보003"
"유체008","사시013"
"유학006","공맹학001"
"유학006","사학009"
"유학006","유교002"
"유학006","수사학001"
"유학006","공교003"
"유학생003","장보003"
"융사001","군바리001"
"융장001","기고012"
"은하수001","우한001"
"은하수001","은황003"
"은하수001","은한001"
"을야001","이경001"
"음도005","바른편001"
"음력설001","구정006"
"음식001","냠냠001"
"음중001","가을001"
"의구007","서절002"
"의부002","아부002"
"의붓아버지001","아부002"
"의붓아범001","의붓아버지001"
"의붓아범001","계부002"
"의붓아비001","의붓아버지001"
"의붓아비001","계부002"
"의붓어미001","의붓어머니001"
"의전002","굴걱치001"
"의전002","금대008"
"의전002","입성001"
"의전002","꼴덮장001"
"이생001","차세001"
"이불때기001","야금003"
"이수002","병008"
"이수002","병막003"
"이슬비001","색시비001"
"이승001","이생001"
"이십사금001","순금001"
"이십사금001","진금002"
"이십사금001","정금001"
"이인001","은전001"
"인간001","놈005"
"인간001","인002"
"인간001","넉점박이001"
"인간001","치003"
"인간001","인사002"
"인군001","칼시001"
"인군001","주상001"
"인군001","황제003"
"인군001","인목003"
"인군001","어라하001"
"인류001","원로방지001"
"인목003","왕004"
"인술001","의술001"
"인정005","인정머리001"
"인조005","응서조001"
"인주001","인목003"
"인주001","주상001"
"인주001","칼시001"
"인주001","국부003"
"인풍003","부채001"
"일요일001","경일003"
"일요일001","시일002"
"일요일001","온공일001"
"일경001","갑야001"
"일공당001","사당006"
"일공당001","사당집001"
"일등국001","강대국가001"
"일모006","해님001"
"일모006","춘추002"
"일본인001","딸깍발이002"
"일부토001","분묘001"
"일상생활001","좌와기거002"
"일인002","왕004"
"일인005","짜개발001"
"일인005","쪽발이003"
"일인005","딸깍발이002"
"일체002","전부006"
"일체002","완전히001"
"일하004","사표001"
"임001","님009"
"임금001","칼시001"
"임금001","천리001"
"임금001","일인002"
"임금001","주상001"
"임석001","프디001"
"입001","아가리001"
"입001","조동이001"
"입001","조동아리001"
"입심001","입힘001"
"입몰002","영서003"
"입몰002","영면001"
"입몰002","귀토001"
"입몰002","대귀004"
"입몰002","불귀003"
"입몰002","사화009"
"입정002","구벽002"
"잉처001","측녀001"
"잉처001","희첩001"
"자두지족001","일신002"
"자두지족001","사지육체001"
"자리옷001","야장의001"
"자물통001","벙어리002"
"자부006","아버지001"
"자석003","모자008"
"자석003","동자007"
"자석003","수확001"
"자석003","눈동자001"
"자석003","안정008"
"자석003","노자008"
"자석003","수륜001"
"자식001","식자001"
"자식001","새끼003"
"자식001","강아지003"
"자연001","산하003"
"자연001","산천초목001"
"자연001","산천002"
"자위010","주먹치기003"
"자전거001","딸딸이003"
"자정지종001","전신001"
"자정지종001","전구006"
"자정지종001","사지육체001"
"자정지종001","일신002"
"자조005","한조003"
"자조005","한아001"
"자조005","취세아001"
"작망001","전렵001"
"작망001","사냥001"
"작망001","엽취001"
"작반002","파리똥002"
"작반002","면간포001"
"작은마누라001","측실003"
"작은바늘001","시침006"
"작은아버지001","작은아빠001"
"작은아빠001","제숙001"
"작은아빠001","숙부001"
"작은엄마001","숙모001"
"작은엄마001","작은어머니001"
"작은집004","혼측001"
"작은집004","측청001"
"작은집004","측간001"
"작인003","소작꾼001"
"작자003","소작꾼001"
"잔꾀001","잔머리001"
"잔모래미001","좁쌀001"
"잠거002","의관001"
"잠매001","죽음001"
"잡풀001","형애001"
"잡부001","개잡부001"
"잡역꾼001","개잡부001"
"장돌림001","장내기003"
"장돌림001","장돌뱅이001"
"장면001","죽음001"
"장모001","어머님006"
"장부006","지아비002"
"장시001","불한당002"
"장인바치001","장인008"
"장인바치001","장색001"
"장자002","큰놈001"
"장지011","족대지001"
"장태탄식001","장식001"
"장태탄식001","장우001"
"재리007","고향002"
"재물003","물질003"
"재비002","소매치기001"
"재주아치001","재언001"
"재주아치001","재주꾼001"
"재킷001","저고리002"
"저세상001","유명006"
"저세상001","음부004"
"저세상001","유계005"
"저세상001","시왕청002"
"저세상001","황천005"
"저세상001","명국002"
"저세상001","지부002"
"저고리001","굴쪼001"
"저고리001","위해001"
"저고리001","동의대001"
"저공002","미후002"
"저자001","시장004"
"적자001","핏덩어리002"
"전사내001","전남편001"
"전사내001","구부007"
"전서방001","전남편001"
"전각005","옥궐001"
"전각005","단봉002"
"전각005","자미003"
"전기003","뇌누001"
"전대005","사개005"
"전대005","사신013"
"전루005","누수기001"
"전루005","물시계001"
"전문020","동그라미003"
"전민001","곡인001"
"전부001","농사꾼001"
"전신만신001","사지육체001"
"전신만신001","온몸001"
"전실댁001","전실003"
"전어통001","전화008"
"전업002","식근001"
"전자001","농사꾼001"
"전지004","식근001"
"전통003","통014"
"전화001","오종010"
"전화008","전화통001"
"전화008","전어005"
"전화기001","전어통001"
"전화기001","전화통001"
"전화기001","전어005"
"전화료001","전화비001"
"절간001","선궁003"
"절집001","승원001"
"절집001","승사007"
"절구001","절구통001"
"절기007","일행007"
"절후003","일행007"
"젊은이001","팽이002"
"젊은이001","젊으신네001"
"점심001","오공001"
"젓가락001","새발001"
"젓가락001","형제무루001"
"젓가락001","산재001"
"젓자래001","종목004"
"정방011","작은집004"
"정신머리001","정신015"
"정오006","오중006"
"정오006","오정005"
"정월달001","추월002"
"정종모발001","사지육체001"
"정종모발001","일신002"
"정처001","본계집001"
"정처001","적실004"
"정처001","결발004"
"정처001","정실001"
"정처001","여군002"
"정확004","대륙003"
"젖002","가슴006"
"젖몸001","젖퉁이001"
"젖무덤001","젖통001"
"젖무덤001","젖퉁이001"
"젖어미001","젖어머니001"
"젖어미001","유모002"
"젖엄마001","젖어머니001"
"젖엄마001","유온001"
"젖엄마001","유모002"
"제사009","향화004"
"제칠천국002","전포006"
"조롱002","농짝002"
"조리개003","육조림001"
"조리개003","장육004"
"조리개003","자장002"
"조매005","공박001"
"조물004","조화신001"
"조백004","가불가001"
"조백004","가부001"
"조산부001","조산사001"
"조산사001","조산원001"
"조전008","전자009"
"조카001","유자007"
"조카딸001","유녀002"
"조탕001","곽탕001"
"조탕001","감곽탕001"
"조풍002","염풍002"
"조풍002","높새바람001"
"조화신001","조물주001"
"조화신001","조물자001"
"조화옹001","조물주001"
"조화옹001","조물자001"
"족장등001","발등001"
"졸004","죽음001"
"좀도적001","서절002"
"좀도둑놈001","좀도둑001"
"좀도둑놈001","소모적002"
"종018","길이004"
"종놈001","복노002"
"종놈001","종복001"
"종삭001","사월005"
"종삭001","십이월002"
"종삭001","극월001"
"좌락001","부구005"
"좌락001","바라002"
"좌수001","정수006"
"좌장지001","자지001"
"주장군001","좆001"
"주각포001","주과포혜001"
"주공001","마립간001"
"주군001","마립간001"
"주기004","큰아들001"
"주막의001","주차의001"
"주막의001","주의008"
"주명005","여름001"
"주명005","주하001"
"주산004","주판셈001"
"주인아주머니001","주인아줌마001"
"주접001","조잡001"
"주정뱅이001","주정쟁이001"
"주정쟁이001","주정배기001"
"주책001","주책머리001"
"주태004","잉신001"
"주태004","유신001"
"주태004","임신002"
"주태004","잉중001"
"주판산001","주산004"
"주패002","방주007"
"주패002","빈주004"
"주패002","진주005"
"주홍색001","기명색001"
"주후003","피엠001"
"죽음001","영서003"
"죽음001","사세007"
"죽음001","대귀004"
"죽음001","귀토001"
"죽음001","획린001"
"죽음001","사화009"
"죽음001","화거001"
"죽음001","반진001"
"준밀이001","산저001"
"중거리001","점심001"
"중단전001","염통001"
"중독쟁이001","중독자001"
"중딩001","중학생001"
"중매꾼001","중매인001"
"중매인001","중매쟁이001"
"중매쟁이001","중매자001"
"중추가절001","추석001"
"중추절001","가우일001"
"중추절001","추석절001"
"중추절001","가배일001"
"중추절001","추석001"
"중추절001","한가윗날001"
"중추절001","추석날001"
"중추절001","가윗날001"
"중추절001","팔월대보름001"
"중추절001","가우절001"
"중추절001","가배절001"
"쥐엄질002","훔치개질002"
"증011","농001"
"증011","농이001"
"증병001","술떡001"
"증여001","별급001"
"증편001","술떡001"
"증편001","양반떡001"
"지001","요강001"
"지게꾼001","딱장개비001"
"지게꾼001","깨꾼001"
"지랄002","간질004"
"지방005","주군005"
"지양탕001","멍멍탕001"
"지양탕001","영양탕001"
"지폐001","연화006"
"지프차001","개미차001"
"지하002","명국002"
"지하002","시왕청002"
"지하002","유계005"
"지하002","음부004"
"지하002","중천004"
"지하002","천대002"
"진정오001","정오001"
"진정오001","오정005"
"진정오001","정오004"
"진정오001","정중002"
"진정오001","오중006"
"진심001","신장017"
"진짜001","진짜배기001"
"진풍002","종풍005"
"질001","간장001"
"질투001","강짜001"
"집001","옥사003"
"집안001","집구석001"
"짓001","짓거리002"
"짓001","지저귀002"
"짝003","원려004"
"찌003","분023"
"차001","어차001"
"차생003","이생001"
"차승002","예국003"
"차승002","이생001"
"찬밥001","냉걸001"
"찬선002","냠냠001"
"찬찬005","편018"
"참꽃001","진달래나무001"
"참꽃001","진달래001"
"참꽃001","진달래꽃001"
"참꽃001","산척촉002"
"창유리001","유리알003"
"창기001","조도001"
"창알이001","창자001"
"창알이001","장관010"
"창합풍001","가수알바람001"
"채신001","치신머리001"
"책001","황권001"
"처002","양좌002"
"처002","안005"
"처갓집001","가시집001"
"처속002","아내001"
"처신001","채신머리001"
"처신001","행신머리001"
"처실001","안005"
"처실001","계집002"
"처실001","양좌002"
"천궁003","무지개001"
"천궁003","분홍003"
"천락수001","빗물001"
"천리001","왕004"
"천문007","미간002"
"천성008","성랑002"
"천성008","외의003"
"천성008","세설001"
"천좍쟁이001","가톨릭신자001"
"천좍쟁이001","천주교인001"
"천좍쟁이001","가톨릭교인001"
"천주학쟁이001","가톨릭신자001"
"천주학쟁이001","천주교인001"
"철004","철따구니001"
"철004","철딱지001"
"철창002","수옥003"
"철창생활001","감옥살이001"
"첩003","세컨드001"
"첩003","첩년001"
"첩003","첩쟁이001"
"첩003","첩실001"
"첩년001","희첩001"
"첩부001","희첩001"
"첫손가락001","벽지003"
"첫손가락001","무지004"
"청요리001","중화요리001"
"청등홍가001","화류계001"
"청측001","작은집004"
"초교생001","초딩001"
"초구006","악식001"
"초등생001","초딩001"
"초등학생001","초딩001"
"초야003","갑야001"
"초적002","서절002"
"초혼조001","귀촉도001"
"초혼조001","주연005"
"촌004","촌구석002"
"총알001","검정콩알001"
"총탄001","검정콩알001"
"춘규002","처첩001"
"출두천001","장부006"
"충자002","해동001"
"충자002","해제지동001"
"취객001","취한003"
"취인003","취한003"
"측녀001","첩쟁이001"
"측녀001","첩실001"
"측녀001","작은계집001"
"측녀001","이호002"
"측실003","이호002"
"측실003","세컨드001"
"측실003","작은계집001"
"측실003","첩실001"
"치신001","치신머리001"
"칠삭둥이002","칠뜨기001"
"칸살003","박013"
"코001","코빼기001"
"코허리001","콧잔등이001"
"코허리001","콧잔등001"
"큰바늘001","각침001"
"큰바늘001","장침003"
"큰아들001","맏자식002"
"큰아들001","큰놈001"
"큰아버지001","세부001"
"큰아버지001","백부주001"
"큰아빠001","백부002"
"큰어머니001","큰엄마001"
"탁오001","정오006"
"탄부001","탄광쟁이001"
"탄생일001","수신011"
"탄일001","수신011"
"탐화봉접001","탐화광접001"
"탕평채001","묵청포001"
"태모002","임부001"
"태모002","잉모001"
"태모002","임신부001"
"태자궁002","용루002"
"태자궁002","이궁004"
"태자궁002","춘궁002"
"태자궁002","동궁004"
"태허001","하늘001"
"태허001","창극002"
"태허001","상천001"
"토요일001","토요001"
"토전001","식근001"
"토종벌001","좀벌001"
"튀기003","혼혈002"
"튀기003","혼혈인001"
"틈001","틈바구니001"
"틈바구니002","틈002"
"틈바구니002","틈새002"
"틈바구니003","틈003"
"틈바구니004","틈004"
"틈바구니004","틈새004"
"파벽004","건파002"
"판자002","판자때기001"
"판자002","판때기001"
"판자때기001","널판자001"
"판자때기001","보드001"
"판자때기001","판011"
"판적001","서권001"
"판적001","책001"
"패007","패거리001"
"편찬001","편018"
"편파001","절뚝발이001"
"평발001","편평족001"
"평민001","소민001"
"평민001","상인009"
"포스터001","고무장갑002"
"포승001","국숫줄001"
"폭행002","강간002"
"표종형001","이종형001"
"풀솜할머니001","외할머니001"
"필링001","씨줄001"
"필링001","횡사004"
"하루001","일일001"
"하복002","소두003"
"하어지질001","복통001"
"하오003","피엠001"
"한민족002","백의동포001"
"한민족002","백의인001"
"한배002","동복002"
"한글001","우리글001"
"한글001","암글001"
"한글001","국자007"
"한문004","수글002"
"한위002","대괴004"
"한위002","두취001"
"한위002","괴공001"
"한위002","우이003"
"한족003","백의동포001"
"할망구001","노고001"
"할망구001","마고할미002"
"할망구001","노온001"
"함장001","사부019"
"합가003","합문004"
"합문004","거가006"
"합문004","전가002"
"해001","양명005"
"해001","해님001"
"해001","춘추002"
"해방증001","전역증001"
"해아001","옥자동001"
"해제001","옥자둥이001"
"해제지동001","옥자둥이001"
"해제지동001","약자001"
"행기002","행신머리001"
"행기002","채신머리001"
"행신001","행신머리001"
"행신001","채신머리001"
"행신001","치신001"
"향화004","제012"
"허수아비003","로봇003"
"현상호의001","두루미003"
"현인001","기기016"
"현택001","지하002"
"혈극001","틈바구니001"
"형극002","고초003"
"형극002","고난001"
"형모002","미첩001"
"형주001","형003"
"호009","호적004"
"호009","되006"
"호주머니001","개짱002"
"호로003","이양인001"
"호로003","외인004"
"호모004","동성애자001"
"호주004","수수소주001"
"호주004","백주003"
"호주004","고량주001"
"홍군003","교인004"
"홍릉002","홍릉터001"
"홍비001","중공군001"
"화007","화요일001"
"화015","회소004"
"화딱지001","화006"
"화가003","화공008"
"화가003","화수010"
"화가003","그림쟁이001"
"화가003","환쟁이001"
"화냥001","화냥년001"
"화류장001","청등홍가001"
"화장011","그림쟁이001"
"화장011","화사013"
"화장011","화공008"
"화장011","환쟁이001"
"화적002","녹림호객001"
"확대경001","돋보기001"
"확대경001","돋보기안경001"
"환금001","환은001"
"환우002","병009"
"황권001","서권001"
"황권적축001","불전002"
"황로003","지하002"
"황양002","지하002"
"황제003","군장002"
"회치장001","작은집004"
"후실댁001","계배003"
"후인근001","골격근육001"
"후인근001","뼈대살001"
"후인근001","골격근001"
"휴지005","화장지002"
"흔극001","틈바구니001"
"희첩001","작은계집001"
"희첩001","세컨드001"
"희첩001","이호002"
"흰밥001","흰수라001"
"흰수라001","백반004"
"힘001","힘꼴001"
"힘001","기운꼴001"
"빤하다001","뺜하다002"
"채신사납다001","치신머리사납다001"
"채신없다001","채신머리없다001"
"채신없다001","치신머리없다001"
"처신없다001","치신머리없다001"
"치신없다001","치신머리없다001"
"치신머리사납다001","치신사납다001"
"가계하다002","가산하다001"
"가꾸러뜨리다003","가꾸러트리다003"
"가꾸러트리다001","가꾸러뜨리다001"
"가꾸러트리다002","가꾸러뜨리다002"
"가납하다003","가납기언하다001"
"가닐대다001","가닐거리다001"
"가닐대다002","가닐거리다002"
"가도련하다001","도련하다001"
"가동거리다001","가동대다001"
"가동이하다001","가동질하다001"
"가두판매되다001","가판되다002"
"가둥대다001","가둥거리다001"
"가드락거리다001","가드락대다001"
"가든그뜨리다001","가든그트리다001"
"가들거리다001","가들대다001"
"가들막대다001","가들막거리다001"
"가랑거리다001","가랑대다001"
"가랑대다002","가랑거리다002"
"가려잡다001","골라잡다001"
"가려잡다002","골라잡다002"
"가로차다001","가로채다001"
"가로채다002","가로차다002"
"가로채다003","가로차다003"
"가로눕히다001","가로누이다001"
"가로눕히다002","가로누이다002"
"가르랑거리다001","가르랑대다001"
"가마하다001","가질하다001"
"가무뜨리다001","가무트리다001"
"가물거리다001","가물대다001"
"가물대다002","가물거리다002"
"가물대다003","가물거리다003"
"가봉하다003","시침바느질하다001"
"가불대다001","가불거리다001"
"가스랑대다001","가스랑거리다001"
"가우하다001","가거하다003"
"가치작거리다001","가치작대다001"
"가치작대다002","가치작거리다002"
"가칠하다003","개칠하다002"
"가칫거리다001","가칫대다001"
"가칫대다002","가칫거리다002"
"가탈거리다001","가탈대다001"
"가판하다002","가두판매하다001"
"각근하다001","근각하다001"
"각기하다001","각한하다001"
"각불불다001","각불때다001"
"각살림하다001","각산하다001"
"각석하다001","늑석하다001"
"각숙하다001","각건하다001"
"각시놀음하다001","각시놀이하다001"
"각심하다002","명간하다001"
"각인하다001","늑인하다001"
"각좌하다001","각암하다001"
"각추렴하다001","각수렴하다001"
"각축하다001","추축하다004"
"간닥대다001","간닥거리다001"
"간당거리다001","간당대다001"
"간대하다001","우우하다004"
"간동거리다001","간동대다001"
"간동간동하다001","간동그리다001"
"간드랑거리다001","간드랑대다001"
"간드작거리다001","간드작대다001"
"간들거리다001","간들대다001"
"간들거리다003","간들대다003"
"간들대다002","간들거리다002"
"간리하다003","관구하다001"
"간리하다004","관리하다004"
"간병하다001","병시중하다001"
"간병하다001","시병하다001"
"간삭하다003","달거리하다001"
"간산하다002","배묘하다001"
"간산하다002","성추하다001"
"간언하다001","권간하다001"
"간예하다001","간여하다001"
"간월하다001","격월하다001"
"간일하다001","격일하다001"
"간종그리다001","간종이다001"
"간질거리다002","간질대다002"
"간질대다001","간질거리다001"
"간질이다001","간지럽히다001"
"간택하다003","간선하다004"
"간통하다001","통간하다001"
"간행되다001","인행되다001"
"간행하다001","인행하다001"
"간화하다002","간담하다001"
"갈갈거리다001","갈갈대다001"
"갈그랑대다001","갈그랑거리다001"
"갈근거리다001","갈근대다001"
"갈근대다002","갈근거리다002"
"갈라지다003","쪼개지다001"
"갈신대다001","갈신거리다001"
"갈쌍거리다001","갈쌍대다001"
"갈씬거리다001","갈씬대다001"
"갈충보국하다001","진충보국하다001"
"갈팡대다001","갈팡거리다001"
"갉작대다001","갉작거리다001"
"갉작대다002","갉작거리다002"
"갉죽거리다001","갉죽대다001"
"감하다002","줄다001"
"감고하다001","숙안하다001"
"감면하다003","감수하다007"
"감발하다002","가견하다001"
"감삭되다001","삭감되다001"
"감삭하다001","삭감하다001"
"감삭하다001","산감하다001"
"감상하다001","상감하다003"
"감상하다004","상감하다004"
"감색하다002","간색하다001"
"감세하다001","감조하다001"
"감손하다001","손감하다001"
"감시하다002","임조하다001"
"감식하다003","식감하다001"
"감실대다001","감실거리다001"
"감읍하다001","감체하다001"
"감조되다001","감세되다001"
"감촉되다001","촉감되다001"
"감축되다001","축감되다002"
"감축하다001","축감하다002"
"감탄하다001","영탄하다003"
"감화되다001","염화되다001"
"감화하다001","화감하다001"
"감화하다001","염화하다001"
"값가다001","값나가다001"
"강기침하다001","건기침하다001"
"강동대다001","강동거리다001"
"강동대다002","강동거리다002"
"강매되다002","억매되다002"
"강매하다001","억매하다001"
"강매하다002","늑매하다002"
"강반하다001","강식하다001"
"강생되다001","강세되다001"
"강생되다001","강탄되다002"
"강생하다001","강탄하다002"
"강생하다001","강세하다001"
"강세되다001","강탄되다002"
"강속부절하다001","연속부절하다001"
"강요되다001","강구되다002"
"강의하다002","강하다007"
"강장거리다001","강장대다001"
"강중대다001","강중거리다001"
"강취하다001","강겁하다001"
"강탈하다001","강겁하다001"
"강하하다001","하강하다001"
"강호령하다001","생호령하다001"
"강혼하다001","낙혼하다001"
"같이하다002","함께하다002"
"개가하다001","재연하다003"
"개가하다001","재가하다001"
"개간되다003","기간되다001"
"개간하다003","기간하다001"
"개개풀리다001","개풀리다001"
"개개풀리다002","개개풀어지다003"
"개개풀어지다002","개개풀리다001"
"개개풀어지다002","개풀리다001"
"개과천선하다001","개과자신하다001"
"개관하다007","관개하다001"
"개구하다003","발구하다001"
"개국되다001","건극되다001"
"개국하다003","건극하다002"
"개굴하다001","굴개하다001"
"개도하다001","개로하다002"
"개도하다003","도개하다001"
"개독하다001","계독하다001"
"개령하다001","개명하다003"
"개로하다003","개도하다002"
"개벌하다001","몰벌하다001"
"개범하다001","해람하다001"
"개범하다001","출범하다002"
"개복하다002","변복하다001"
"개복하다002","변착하다001"
"개봉하다003","개은하다001"
"개분하다001","분탄하다001"
"개사하다001","창사하다002"
"개살이하다001","재초하다001"
"개선하다003","개귀하다001"
"개시하다001","사철하다001"
"개시하다005","개점하다002"
"개신거리다001","개신대다001"
"개신대다002","개신거리다002"
"개안하다005","파안하다001"
"개웃거리다001","개웃대다001"
"개유하다001","개효하다001"
"개인하다005","타인하다001"
"개작하다002","개간하다003"
"개작하다002","기간하다001"
"개장하다002","이장하다002"
"개전하다001","회전하다009"
"개질하다001","개짓하다002"
"개착하다001","경의하다001"
"개치하다001","역치하다001"
"개칠되다002","가칠되다002"
"개키다001","개다004"
"개한하다001","개탄하다001"
"개합하다001","개폐하다002"
"개혁되다001","혁개되다001"
"개혁하다001","혁개하다001"
"개화하다006","발화하다004"
"개환하다002","개선하다003"
"개환하다002","개귀하다001"
"객담하다001","객소리하다001"
"객담하다002","각담하다001"
"객론하다001","객담하다001"
"객설하다001","객소리하다001"
"객설하다001","객담하다001"
"갱소년하다001","개소년하다001"
"갱신되다001","경신되다001"
"갸우뚱대다001","갸우뚱거리다001"
"갸울어트리다001","갸울어뜨리다001"
"갸웃거리다001","갸웃대다001"
"갹금하다001","거금하다001"
"갹음하다001","거음하다001"
"걀걀거리다001","걀걀대다001"
"거갑하다001","거수하다001"
"거꾸러뜨리다003","거꾸러트리다003"
"거꾸러트리다002","거꾸러뜨리다002"
"거두어들이다009","거두다002"
"거두어들이다011","거두다006"
"거드럭거리다001","거드럭대다001"
"거든그뜨리다001","거든그트리다001"
"거들대다001","거들거리다001"
"거멀장하다001","거멀하다001"
"거물거리다003","거물대다003"
"거물대다002","거물거리다002"
"거불대다001","거불거리다001"
"거사하다002","사거하다002"
"거수하다005","거두하다002"
"거수례하다001","거수경례하다001"
"거애하다001","발상하다005"
"거음하다001","술추렴하다001"
"거주하다001","주거하다001"
"거짓말하다001","양언하다001"
"거천하다001","천거하다003"
"거치적거리다002","거치적대다002"
"거치적대다001","거치적거리다001"
"거칫거리다001","거칫대다001"
"거칫거리다002","거칫대다002"
"거푼거리다001","거푼대다001"
"거풀거리다001","거풀대다001"
"걱실거리다001","걱실대다001"
"건납되다001","체납되다001"
"건납하다001","체납하다001"
"건너긋다001","건너지르다002"
"건너뛰다001","넘다006"
"건너보다001","건너다보다001"
"건너질리다002","건너지피다001"
"건덩거리다001","건덩대다001"
"건도하다002","정도하다002"
"건득대다001","건득거리다001"
"건들거리다002","건들대다002"
"건들대다004","건들거리다004"
"건병하다001","작병하다001"
"건병하다001","사병하다001"
"건언하다001","건백하다001"
"건정대다001","건정거리다001"
"건주정하다001","강주정하다001"
"건중그리다001","건중이다001"
"걷어쥐다001","걷어잡다001"
"걸메다001","걸머메다001"
"걸앉다001","걸어앉다001"
"걸걸거리다001","걸걸대다001"
"걸구하다001","구걸하다001"
"걸근거리다001","걸근대다001"
"걸근거리다002","걸근대다002"
"걸량짚다001","걸량걸다001"
"걸리적거리다002","걸리적대다002"
"걸리적대다001","걸리적거리다001"
"걸씬대다001","걸씬거리다001"
"걸음짐작하다001","측보하다002"
"걸쩍대다001","걸쩍거리다001"
"걸치다002","긍하다001"
"검실대다001","검실거리다001"
"검찰하다001","검표하다001"
"검핵하다001","고핵하다001"
"겁수하다001","겁옥하다001"
"겅둥거리다002","겅둥대다002"
"겅둥대다001","겅둥거리다001"
"겅정대다001","겅정거리다001"
"겅중거리다001","겅중대다001"
"겉치레하다001","연식하다001"
"게걸대다001","게걸거리다001"
"게두덜대다001","게두덜거리다001"
"게우다001","토하다001"
"게정대다001","게정거리다001"
"게휴하다001","휴게하다001"
"격노하다001","격분하다004"
"격면하다001","절교하다002"
"격물치지하다001","격치하다001"
"격분하다001","격분하다004"
"격상하다003","격찬하다001"
"격상하다004","격절탄상하다001"
"격상하다004","격절칭상하다001"
"격양되다002","격퇴되다001"
"격양하다002","격퇴하다001"
"격월하다001","달거리하다001"
"격월하다001","간삭하다003"
"격전하다001","격투하다002"
"격전하다001","맹전하다001"
"격조하다001","소조하다002"
"격조하다002","소조하다003"
"격투하다001","박전하다001"
"견각하다001","견퇴하다001"
"견문하다001","도문하다003"
"견아상제하다001","견아상착하다001"
"견예하다001","인견하다003"
"견예하다001","견인하다003"
"견욕하다001","봉욕하다001"
"견인하다003","인견하다003"
"견제하다001","견철하다001"
"견증하다001","견오하다001"
"견책하다002","감발하다002"
"견철되다001","견제되다001"
"겯다006","알겯다001"
"결과하다006","결관하다001"
"결괴하다001","결궤하다001"
"결루하다001","궐루하다001"
"결석하다001","흠석하다001"
"결식하다001","굶다001"
"결언하다001","결여하다001"
"결의하다001","결지하다001"
"결의형제하다001","맹형제하다001"
"결제하다005","해상하다001"
"결제하다005","결복하다002"
"결척하다001","척결하다001"
"결척하다002","척결하다002"
"결탁하다002","결납하다002"
"결핍하다001","공핍하다001"
"겸관하다001","겸직하다001"
"겸관하다003","관섭하다001"
"겸대하다001","겸임하다001"
"겸비하다002","겸하하다001"
"겸억하다001","겸양하다001"
"경갈하다001","고경하다003"
"경구하다001","존외하다001"
"경굴하다002","경절하다001"
"경농하다002","영농하다001"
"경매되다001","조매되다002"
"경매하다002","조매하다003"
"경매하다002","박매하다001"
"경모하다001","첨모하다001"
"경모하다001","첨앙하다001"
"경사하다001","자자하다001"
"경살하다001","수사하다007"
"경세제민하다001","경제하다001"
"경신하다001","갱신하다002"
"경야하다001","망야하다001"
"경영하다001","경기하다003"
"경외하다001","존외하다001"
"경외하다001","경구하다001"
"경원하다001","경이원지하다001"
"경이원지하다002","경원하다002"
"경지하다001","공경하다001"
"경진하다001","고경하다003"
"경천위지하다001","경천하다002"
"경핍하다001","경갈하다001"
"경핍하다001","경진하다001"
"경핍하다001","고경하다003"
"경하하다002","하경하다006"
"곁부축하다001","부축하다001"
"곁부축하다001","부액하다001"
"곁부축하다001","액도하다001"
"계교하다001","교계하다003"
"계기하다002","계미하다001"
"계도하다001","기도하다001"
"계류하다001","숙류하다001"
"계명하다002","발몽하다001"
"계몽하다001","발몽하다001"
"계몽하다001","계명하다002"
"계박하다002","결박하다001"
"계삭하다001","계월하다001"
"계상재배하다001","계상하다004"
"계설하다001","뜻매김하다001"
"계속되다001","연속되다001"
"계속하다003","연속하다001"
"계승하다002","승계하다001"
"계시하다002","현시하다001"
"계옥하다003","투옥하다001"
"계율하다001","전전율률하다001"
"계율하다001","공률하다001"
"계율하다001","전율하다001"
"계정하다001","발도하다002"
"계주하다001","계음하다001"
"계출되다001","신고되다001"
"계출하다001","개보하다001"
"계취하다001","개취하다001"
"계폐하다001","개폐하다002"
"계합하다001","부합하다003"
"계후하다001","계사하다007"
"고공살이하다001","머슴살이하다001"
"고교하다002","사고하다007"
