"위002", 72113
"위013", 72979
"위계002", 72334
"위력004", 72114
"위성001", 72113
"위신001", 72114
"위장001", 72116
"위지003", 73514
"위쪽002", 72114
"위치001", 73582
"위치002", 73176
"유관002", 72114
"유동식001", 72113
"유익002", 72114
"유체물001", 72113
"유파001", 72195
"유파002", 72178
"유형물003", 72114
"유흥002", 72130
"육바라밀001", 72174
"육성001", 72113
"육십사괘004", 72114
"육십사괘006", 72114
"육십사괘007", 72114
"윤기004", 72114
"윤서002", 72113
"은혜001", 72113
"음014", 72113
"음식001", 72113
"음식물001", 72113
"음식물002", 72116
"의견001", 72379
"의관001", 72113
"의논001", 72165
"의논002", 72122
"의도002", 72122
"의려001", 72159
"의려003", 72760
"의료001", 72113
"의망001", 72145
"의무001", 72113
"의무002", 72113
"의미001", 72127
"의사007", 72115
"의사소통001", 72177
"의식001", 72113
"의식002", 72131
"의식003", 72113
"의식010", 72114
"의의001", 72113
"의인009", 72119
"이001", 72113
"이동001", 72113
"이동002", 72113
"이동003", 72230
"이동004", 72403
"이득001", 72113
"이름001", 72113
"이름004", 72113
"이름009", 72113
"이바지001", 72113
"이별001", 72137
"이부자리004", 72114
"이상001", 72116
"이수001", 72114
"이수021", 72114
"이십사시002", 72117
"이십팔수002", 72115
"이야기001", 72221
"이야기004", 72113
"이에짬001", 72113
"이용001", 72199
"이유001", 72123
"이유005", 72146
"이의001", 72113
"이익001", 72113
"이익002", 72113
"이자001", 72119
"이자002", 72115
"이자005", 72113
"이전001", 72113
"이체001", 72113
"이치001", 72113
"이치007", 72258
"이해심006", 72181
"이화008", 72114
"이화학001", 72114
"인격자001", 72114
"인문과학001", 72113
"인물003", 72170
"인상001", 72113
"인식001", 72113
"인식002", 72115
"인식006", 72114
"인심002", 72115
"인연001", 72113
"인정001", 72113
"인지001", 72128
"인지010", 72975
"인척001", 72204
"인화012", 72114
"일001", 72113
"일002", 72113
"일003", 72113
"일004", 72253
"일005", 72146
"일007", 72113
"일008", 72113
"일009", 72113
"일010", 72738
"일꾼001", 72113
"일생001", 72113
"임무001", 72113
"입력001", 72113
"입소리003", 72165
"입헌군주국001", 72116
"잎001", 72234
"자격005", 72371
"자궁008", 72120
"자루001", 72113
"자리001", 72113
"자리002", 73539
"자리003", 72473
"자리004", 73513
"자모003", 72147
"자식002", 72113
"자연002", 72113
"자연018", 72114
"자연과학001", 72113
"자연현상001", 72165
"자원004", 72113
"자취001", 72154
"자취005", 72116
"작곡002", 72118
"작도008", 72114
"작업001", 72113
"작업002", 72240
"작업003", 72113
"작용001", 72113
"작용002", 72113
"작용003", 72123
"작용점001", 72113
"작위001", 72113
"작정001", 72113
"작품001", 72113
"작품002", 72113
"작품003", 72120
"잡지002", 72117
"잡화001", 72130
"잡화002", 72113
"잡화품001", 72113
"장001", 72113
"장004", 72125
"장갑001", 72113
"장기001", 72113
"장기짝001", 72123
